"id","x [nm]","y [nm]","sigma [nm]","intensity [photon]","uncertainty_xy [nm]"
946,21445.93765,26743.62268,133.59044,960.3892,14.44091
947,21484.31772,27176.41494,84.96415,399.1674,16.45727
948,21450.21985,8720.93902,143.26269,1683.37252,10.27436
949,21587.41407,19979.99392,105.44869,588.71502,14.75702
950,21521.24276,20893.38003,70.08397,307.13792,13.5513
951,21573.25438,24697.39628,190.79467,2240.40401,18.49452
952,21507.13857,25283.56681,88.42208,278.71383,19.2443
953,21536.17511,27464.61371,131.82757,725.9972,23.96416
954,21655.03624,12617.09884,105.9319,692.01869,12.22913
955,21542.44484,13852.57708,146.02307,1212.57535,17.14225
956,21634.66463,17192.60853,95.26837,437.117,14.85892
957,21591.67304,22767.57232,91.70254,436.99621,26.96279
958,21686.93753,23704.66397,115.71763,766.51189,22.30702
959,21747.35679,12031.23153,146.18686,1123.04637,19.63473
960,21726.88466,13231.89465,114.65478,477.37242,20.52509
961,21693.24864,13575.58308,146.40693,1213.49892,15.00585
962,21703.00719,19240.86955,97.68113,752.21089,9.65629
963,21621.5008,30086.95376,126.37062,622.54762,19.55407
964,21842.52999,17698.02536,108.52362,590.24187,13.54234
965,21705.23097,24166.5454,170.14367,718.94722,40.01662
966,21598.16048,31176.09888,145.78265,1217.78629,14.76604
967,21840.91699,32221.35103,153.48671,1604.86693,11.25377
968,21906.0026,15418.42017,110.55374,807.63229,11.56936
969,21995.30653,23088.78923,170.89959,2240.35423,17.0447
970,22022.62078,23329.99123,171.29933,2424.89921,17.24135
971,21885.59119,27722.0351,73.03827,256.00559,17.54461
972,21977.93915,10053.94649,87.60413,529.40577,16.46348
973,21977.52653,10791.82889,148.4436,1383.99479,17.76233
974,21982.50647,14816.40376,119.80128,836.67046,12.04805
975,21926.43801,28503.44267,107.09569,383.20355,14.19245
976,22104.59257,10481.65793,181.48603,1940.9369,16.2444
977,22099.91738,16366.15512,135.91501,957.76314,21.9385
978,22013.71339,18258.09027,47.79578,267.31282,11.04888
979,22059.72734,21005.03402,64.27808,241.45205,16.22075
980,22060.28123,26036.02587,105.28684,726.13243,9.00901
981,22045.10993,27839.99871,128.33076,683.59656,22.33375
982,22065.98019,18797.75116,75.71526,359.435,13.46464
983,22211.13968,19505.73598,101.89704,707.72195,12.13587
984,22130.38724,20164.8711,52.59567,173.86018,12.80271
985,22024.88739,22057.23605,109.66955,1023.53458,14.6813
986,22069.53236,24291.72799,68.77046,307.80642,13.70724
987,22127.4543,9337.59803,102.62647,750.4636,16.27003
988,22138.6451,16370.12003,181.88249,1816.00304,17.70129
989,22188.18338,25530.73601,108.38038,656.81309,14.99616
990,22225.11326,12231.48395,127.96066,933.90773,20.96742
991,22224.81837,12632.21085,117.46325,541.54801,21.62667
992,22247.52281,21422.40243,133.12878,733.20546,21.49568
993,22387.53988,27523.46956,264.36253,2955.54759,20.24369
994,22345.45791,27897.49046,142.12866,799.50846,20.83453
995,22250.90245,29936.36162,96.75873,467.79085,14.93225
996,22400.49758,18761.03659,113.78748,401.68611,27.77261
997,22402.38154,27327.72304,142.78338,948.01763,21.36895
998,22333.05351,29724.02968,89.69388,312.34362,16.49708
999,22382.17736,32351.75677,189.06435,2712.69255,8.98152
1000,22439.69839,10933.52827,96.72355,579.4486,16.39122
1001,22435.40288,14548.71289,60.87289,299.74293,8.50356
1002,22587.46464,17051.24851,158.68896,1157.18279,20.06665
1003,22551.9419,17917.98975,123.54364,665.09114,20.08801
1004,22450.64033,19775.96639,127.83449,531.46254,23.00813
1005,22639.87163,20544.27682,109.38453,300.94624,30.80046
1006,22467.79686,9681.0553,87.05738,265.2183,38.55111
1007,22411.27798,11784.71918,201.62644,2164.09096,14.79166
1008,22512.222,13721.06467,76.20538,515.54688,9.78089
1009,22545.06358,15611.7111,84.47925,371.94644,10.40441
1010,22404.0558,23205.74084,232.33856,5785.06821,9.15024
1011,22506.14535,24833.2662,112.86342,657.29986,13.29997
1012,22470.51317,26537.03616,174.83189,1196.65216,17.42039
1013,22584.38632,18367.0563,89.2547,607.30555,9.19461
1014,22616.09413,25797.80081,84.37982,449.65942,17.27455
1015,22500.83958,31825.06632,144.3748,1003.86943,19.75011
1016,22643.32503,10586.83877,90.07866,323.59768,22.17633
1017,22789.79478,13234.87162,161.69378,1325.99068,18.8536
1018,22721.55275,16351.56924,198.83456,2689.58681,15.82549
1019,22785.05514,16494.38428,249.93656,3634.74838,16.73671
1020,22717.05537,17627.85274,66.16514,426.11414,11.80199
1021,22845.39461,15199.06923,160.45621,1083.64406,12.86577
1022,22701.82973,21373.80578,111.43953,721.22129,7.19508
1023,22713.60046,25411.65802,102.80033,452.72971,21.79316
1024,22765.11168,29214.45321,81.11778,310.61443,13.47732
1025,22891.46384,12191.31977,117.84119,640.47833,20.06723
1026,22648.33405,16387.16798,230.86831,3698.40333,15.87961
1027,22781.35085,27527.43837,135.53822,1186.11205,13.35229
1028,22907.14241,30935.15316,82.33996,418.90014,13.29693
1029,22849.99331,15198.76117,226.04456,1689.83206,20.34128
1030,22894.54454,18728.46788,73.75668,437.53539,11.71359
1031,22993.82189,25965.521,188.59989,1415.71567,21.49437
1032,22953.45334,13637.91452,113.50901,671.03205,20.8712
1033,23001.75528,18058.0616,189.13485,1939.20337,14.31254
1034,22991.19781,19610.48676,65.18478,211.22107,15.75226
1035,22968.52129,22167.58785,194.17954,2515.00463,11.80783
1036,23051.80302,28463.55827,109.62061,566.66779,17.75899
1037,23042.84626,10908.52432,71.13892,256.52343,11.38611
1038,23082.99477,16905.59535,124.6581,1206.09259,13.61354
1039,23128.33053,29645.70012,158.2883,977.85451,13.59616
1040,23154.29889,15701.23664,56.76641,136.30905,13.61412
1041,23225.32882,11400.96044,154.63801,1598.91102,11.49489
1042,23151.62853,11607.7068,173.60033,1660.0603,17.71809
1043,23210.67459,18827.50098,122.22604,747.57574,15.36681
1044,23168.84565,23042.15271,123.07548,470.19977,25.43459
1045,23315.60388,24818.5476,141.65368,932.45934,21.9014
1046,23309.58003,30179.96982,121.17102,776.0742,12.5067
1047,23248.82911,32315.08864,127.5867,1691.55254,13.4041
1048,23318.75962,32449.901,136.46111,1494.23314,13.77715
1049,23392.74406,19380.08336,110.17688,853.30006,10.96333
1050,23524.00336,20343.58689,314.27666,4752.26247,19.83439
1051,23301.63524,25112.91638,125.28752,523.92913,28.93547
1052,23367.13965,26593.17585,92.08105,327.72402,19.12782
1053,23266.76046,31897.99352,90.18069,690.55179,17.35406
1054,23328.25915,11901.71047,190.11271,1286.64796,25.6579
1055,23366.12766,16684.40831,124.11365,538.04364,19.06689
1056,23464.14799,20130.68377,159.29631,1208.24764,16.09642
1057,23413.89313,27439.83388,119.1016,882.87657,7.34784
1058,23630.46345,12490.80413,136.97921,1151.46628,14.25873
1059,23520.60635,15108.69921,173.42309,1605.03266,18.06052
1060,23679.50453,24871.82349,282.23246,3463.88691,23.52352
1061,23405.91171,29708.89375,195.39667,1546.83804,13.19923
1062,23664.3383,31047.657,148.46794,984.60702,17.35107
1063,23578.79684,14421.42692,224.24932,2778.03824,15.18881
1064,23602.04474,28142.03651,215.49387,1305.87817,28.65398
1065,23626.06991,12377.31631,128.61949,754.48437,14.12394
1066,23610.94109,16839.77791,52.09377,199.56804,11.21271
1067,23577.58853,20344.21142,123.15653,554.65754,25.86911
1068,23720.35816,23208.78281,118.67284,1037.11147,12.90109
1069,23646.88198,24011.63069,166.79778,1012.51096,17.85342
1070,23661.62172,24050.13264,192.88795,1541.14719,20.80604
1071,23639.37089,25656.00049,99.74055,563.20574,18.15887
1072,23718.87247,10903.59376,0.51925,46.8,9.34458
1073,23781.74215,32612.69184,168.61993,2889.69187,11.73279
1074,23828.22354,11863.23131,120.02231,996.06955,14.4744
1075,23940.28839,13463.97173,78.89815,255.98675,20.91597
1076,23828.81073,19493.23802,155.89599,1615.41845,20.77472
1077,23845.55466,22596.89386,90.50527,448.27504,18.3006
1078,23773.01398,24862.93289,121.68472,964.89109,14.56239
1079,23868.91051,27820.67794,102.01323,693.8376,13.02913
1080,23823.3197,14792.85706,236.46834,2381.9051,25.8017
1081,23878.49688,15869.02212,116.86538,1005.20303,13.08147
1082,23907.10955,26999.84942,106.81399,532.278,17.3681
1083,23967.70673,30607.03894,143.42499,1099.16095,19.59118
1084,23860.80918,31237.56822,103.69479,574.56758,17.62051
1085,23918.72005,31632.31607,197.59894,2662.55728,11.40157
1086,23928.38325,12680.70584,124.89056,982.38146,16.08863
1087,24031.33163,18099.25165,78.70309,515.34195,9.67786
1088,23906.36599,21959.858,134.89545,1790.04588,10.68378
1089,23867.95858,24489.54719,186.95154,1996.5006,19.6732
1090,23935.26882,27420.41147,141.85064,919.67658,16.83708
1091,23965.67537,29283.88889,106.34437,696.15435,15.91766
1092,24140.51549,17450.96162,196.46765,4051.99021,11.53171
1093,24012.8933,23064.14079,130.0919,635.52859,22.04521
1094,23972.7276,23056.35033,180.29436,1340.46001,18.48318
1095,23903.09176,24430.02209,155.45134,1373.12572,17.93351
1096,24139.89939,28328.98177,260.89366,3069.35461,16.34589
1097,24164.94568,14625.44897,111.7883,628.63449,19.85563
1098,24149.72228,23427.29036,132.4819,772.80647,17.99506
1099,24145.94472,26413.11291,110.89686,806.34303,14.63524
1100,24087.65576,11532.32306,122.73083,1144.57674,14.4498
1101,24235.30461,16657.58726,102.09013,416.66409,22.41866
1102,24247.30058,18993.66411,129.26972,1203.89749,16.17828
1103,24142.04709,30680.3318,154.25947,1297.14625,20.82461
1104,24309.1519,14237.59817,117.64547,1140.20181,15.03458
1105,24124.13708,21159.26575,172.42323,606.328,29.05862
1106,24234.21425,25164.65373,80.91608,574.92564,9.59922
1107,24304.15563,32575.47338,132.1023,3217.34887,8.13025
1108,24312.55018,17617.80184,245.03791,4074.93706,10.91586
1109,24310.55661,20520.81299,79.75389,313.92197,10.20905
1110,24412.88207,28391.42683,256.54165,3604.35227,16.92029
1111,24196.09603,30614.94473,136.51409,620.87999,23.00097
1112,24374.54918,17356.98574,159.474,3248.99024,7.47599
1113,24345.00864,19163.17406,294.66459,5639.09489,14.95142
1114,24467.9367,21863.57027,112.63001,511.93883,16.52001
1115,24422.83543,23572.09729,121.24393,565.1541,18.43502
1116,24365.78905,31066.08521,131.63305,1136.72776,20.92166
1117,24489.31098,12240.26963,141.19098,701.3738,19.59689
1118,24635.30083,16485.90019,142.37482,1447.84709,16.97711
1119,24499.11515,22101.25104,99.4786,432.53139,11.56128
1120,24536.01288,24391.00775,72.54482,366.03339,14.29482
1121,24432.58675,26543.49185,132.40622,542.938,17.15182
1122,24755.72429,13143.61627,145.57592,1971.71293,12.25513
1123,24539.64396,15521.31801,212.5959,3426.69018,13.21803
1124,24738.40102,16503.74575,240.30876,2755.99289,24.53891
1125,24782.66808,19768.37259,138.54557,340.62802,28.67376
1126,24696.99263,24868.65026,127.05002,443.31614,30.97732
1127,24792.93428,24183.45869,68.67,309.492,17.32596
1128,24785.4354,29424.18324,78.08036,554.53737,7.95557
1129,24788.73715,30166.40181,76.34966,377.98174,17.04355
1130,24767.44131,13116.19509,160.01998,1479.71505,15.34473
1131,24845.0776,16353.76778,145.17352,1514.45961,14.11182
1132,24918.38425,18515.34996,99.03447,264.45091,21.17917
1133,24865.25769,26074.06012,72.75293,349.29706,13.30784
1134,24814.09773,31516.4078,112.10973,747.47237,15.46729
1135,24890.52015,14994.86283,85.89024,279.12482,24.50349
1136,24854.47937,21243.43402,124.66119,822.47575,12.49115
1137,24985.91772,28220.39127,202.49452,2027.98034,20.08278
1138,24882.44869,30595.26484,90.69079,266.51426,18.63752
1139,24929.73689,13609.59713,139.53389,1118.48623,13.96076
1140,24919.22865,16847.98099,168.41815,1503.24022,17.44242
1141,25063.41121,22074.55069,156.86156,880.37105,16.36159
1142,25094.88722,23227.5984,130.77668,756.28159,16.06571
1143,25044.63873,26426.4697,116.82706,1144.64283,9.50156
1144,24958.08776,27783.58087,187.0082,2808.42498,13.31322
1145,25041.68536,19434.67815,100.10021,753.97426,11.12016
1146,25020.78515,20532.07222,112.86035,806.56539,16.01621
1147,25150.14706,25365.34191,136.02429,1007.12389,14.11209
1148,25301.69352,14235.71201,152.00944,638.38829,16.16458
1149,25164.80129,31546.69437,73.24398,355.82773,16.89054
1150,25121.18955,12815.78401,121.90982,708.49982,15.28992
1151,25289.94672,15658.72462,161.52845,1108.43683,13.87901
1152,25138.03022,18384.92529,70.86037,201.63547,17.19141
1153,25275.43524,24559.61705,64.82626,345.76603,11.68267
1154,25243.32644,28493.68711,174.6508,2190.74669,18.71023
1155,25385.97621,28699.61171,219.49722,3016.32547,14.5502
1156,25187.36242,29214.66519,122.19643,757.25692,12.71551
1157,25383.68356,17295.07515,84.54402,606.41144,9.39261
1158,25340.0747,18890.85273,96.62068,551.20814,10.23727
1159,25295.76825,20262.57673,114.1815,607.71517,18.90892
1160,25318.143,30244.13084,113.38426,1001.23331,10.59072
1161,25436.3671,31057.41539,135.13289,725.71902,17.34771
1162,25354.8345,25038.13751,78.64385,252.08948,17.87691
1163,25322.07318,26896.92679,113.76973,737.12947,18.70104
1164,25504.47105,13505.20648,100.78473,497.54395,16.77711
1165,25371.13,23899.91377,116.49489,729.43717,12.93909
1166,25423.52089,26498.90527,177.88732,2010.54952,12.34224
1167,25503.60971,15643.2968,194.22403,1220.64771,22.85574
1168,25597.07354,15913.1627,50.19917,193.50521,12.20681
1169,25385.21356,25022.93686,142.5672,486.01563,28.17535
1170,25516.4326,28686.61627,142.33229,1538.41438,15.1023
1171,25607.11895,32571.59112,171.87892,1060.89247,20.08136
1172,25709.62947,15049.97246,145.20823,1479.97738,14.99807
1173,25685.20352,16731.25433,60.43959,176.31206,18.00421
1174,25645.87288,27734.94467,96.2033,722.84721,14.1546
1175,25714.19489,20766.46531,116.39432,755.34072,12.19556
1176,25745.58125,25875.69126,149.80363,1456.18902,15.07949
1177,25681.62832,31074.26797,63.10739,307.07485,14.98047
1178,25659.9095,32513.10898,219.91563,1970.26429,19.58409
1179,25824.73317,14309.04502,207.32365,1336.96768,17.00982
1180,25837.50315,17942.71618,120.95591,646.17642,16.0005
1181,25971.00018,22084.11681,225.90295,2759.15295,18.50075
1182,25874.16298,24440.05832,142.34406,816.69134,22.61494
1183,25807.66642,31502.88842,135.96336,733.37628,21.2026
1184,25784.34416,32086.35591,146.27971,578.81133,37.48567
1185,25850.88038,13826.33186,160.25239,2125.41642,11.18993
1186,25906.98227,19583.90335,64.4429,235.10388,12.98006
1187,25916.95656,28793.84575,226.95475,2819.16583,25.38892
1188,25939.21137,29884.10726,136.15796,1358.61722,16.13852
1189,25957.3423,15967.64141,95.39997,328.74268,21.11609
1190,25977.64654,17088.87811,103.18777,323.05989,20.61062
1191,25899.27777,21943.85819,136.28028,870.48481,21.31957
1192,25937.97346,25405.3971,66.18546,214.95549,17.14505
1193,26007.94589,30747.52572,220.65762,3417.68832,13.19986
1194,26053.89297,18972.38628,63.51899,215.11825,19.77102
1195,26034.29031,19240.30889,74.09506,418.84723,10.72802
1196,25989.14096,22665.45659,166.47736,1640.81867,13.00876
1197,26144.11164,25124.80748,60.82946,152.11797,18.81241
1198,26027.34752,30642.86238,146.85188,1812.05207,16.09816
1199,25830.87383,32658.75696,127.23282,711.50568,21.26164
1200,26132.90412,16422.02894,181.90842,1179.35129,28.81775
1201,26092.86689,24253.16283,99.17394,605.43853,12.17659
1202,26133.64997,28817.17065,135.58466,1240.89044,13.77962
1203,26167.17854,29993.44468,162.40372,1618.61064,15.65009
1204,26273.47658,17533.93825,41.40999,115.09644,11.58443
1205,26243.90688,25600.28145,72.84079,234.41438,14.85167
1206,26399.44421,26147.11012,101.8561,693.91756,16.05069
1207,26274.19422,31406.75494,79.3112,382.64946,13.79968
1208,26375.0391,14832.85304,143.94345,1020.54104,14.25118
1209,26351.18592,15470.46119,57.58506,229.57548,14.40474
1210,26303.59946,18354.45888,196.08501,1652.31721,18.39813
1211,26349.09663,20276.48873,89.99777,257.7824,17.63509
1212,26409.80676,26320.38882,165.29943,2384.80342,12.03092
1213,26337.84116,32577.26834,50.61258,146.06499,14.24736
1214,26446.03633,21450.45742,278.6793,2965.17705,14.35525
1215,26413.04691,21574.97261,221.7578,2304.37534,12.92773
1216,26439.68363,27244.11878,74.28659,286.49176,25.87835
1217,26538.20306,29789.32473,94.50439,596.28919,11.72647
1218,26596.53035,19407.72584,52.0106,197.36878,12.23997
1219,26590.77701,19846.41105,62.00288,224.30924,14.01708
1220,26502.27536,27055.15559,117.96691,705.57032,20.54128
1221,26583.96754,27431.33933,106.23449,830.14136,16.6153
1222,26807.04504,15781.04333,154.53158,1466.43081,14.75821
1223,26687.66575,22626.72517,92.76044,329.40383,10.21623
1224,26656.66406,23395.62868,89.38481,251.28641,16.94026
1225,26702.72787,27825.02183,59.43326,246.58068,18.56245
1226,26721.2133,28223.96533,140.67203,885.90379,22.81548
1227,26772.30065,31895.61032,105.9595,718.61086,14.68466
1228,26773.1349,18149.45131,166.33816,1458.97315,15.46129
1229,26689.86319,20758.802,70.49677,218.66847,14.54747
1230,26770.35222,31264.30317,156.9453,2284.89854,9.93147
1231,26824.59967,15040.27373,123.779,1010.10967,17.99055
1232,26765.71995,16771.70351,210.57088,2720.75227,19.33351
1233,26729.87833,20075.20257,136.22169,638.72313,22.20792
1234,26853.35811,28826.90298,114.00791,1660.64598,9.59367
1235,26866.28238,32712.30456,94.90399,304.70708,14.54773
1236,26904.49979,15805.41709,199.01203,2474.5614,13.12703
1237,26906.89247,17537.16803,97.08167,677.82546,14.21341
1238,26899.96967,21609.58407,179.18444,1781.35484,16.3486
1239,26900.11619,29654.9133,122.66754,615.38075,19.33456
1240,26844.75185,30634.44899,119.16434,477.22562,26.72785
1241,26890.04949,21454.27754,164.7554,1757.10388,12.53539
1242,27046.66371,26186.21938,199.74288,2594.58862,21.2037
1243,26783.37216,27908.3827,253.54175,2415.06326,23.53557
1244,27002.00372,15292.09583,128.29475,1336.49394,14.03004
1245,27233.00757,16560.69565,139.16841,1106.57467,22.23028
1246,27180.92706,19293.71669,91.02764,387.73246,15.06084
1247,27137.55472,23273.00918,157.35154,791.82178,16.29758
1248,27169.7748,25812.61263,206.34094,4632.74738,10.03966
1249,27086.40145,17959.61543,165.37988,1387.94614,15.76633
1250,27208.26537,23960.43247,152.48282,490.8748,17.68608
1251,27093.88805,24667.69764,203.71965,1333.86653,20.53551
1252,27134.91806,31890.12419,125.01736,901.91702,13.79996
1253,27282.51106,19007.31394,107.1456,858.91084,8.70974
1254,27265.78776,22223.62632,159.50464,1234.65655,12.34639
1255,27189.50724,25600.65358,158.08983,1571.42532,13.8139
1256,27204.45157,28385.4688,91.18746,595.83419,10.13436
1257,27312.24207,22732.82549,52.27162,183.25727,12.9397
1258,27181.91135,25864.05796,251.60894,6021.07264,13.17648
1259,27318.38957,26864.31273,123.13253,566.12792,24.62969
1260,27360.05774,27153.15592,135.24727,1303.48334,13.2341
1261,27423.11932,16532.68655,211.47053,3859.86561,12.05014
1262,27325.46509,23175.49572,111.96505,343.3696,26.62059
1263,27504.73853,30127.05013,216.45767,2708.99304,19.65528
1264,27433.54659,29037.35751,47.25169,154.15526,11.38411
1265,27520.68868,16523.87692,206.36395,3608.1218,12.79088
1266,27548.70876,16955.08199,96.97227,234.42625,23.62491
1267,27590.59468,17679.37194,75.88218,374.15392,9.47384
1268,27553.19424,21618.48239,69.67553,146.69422,27.70321
1269,27572.16057,22218.83071,51.89978,246.33171,10.00289
1270,27668.0157,30343.35697,233.02885,2941.11783,23.3011
1271,27569.48086,31270.40689,96.652,653.39753,16.72117
1272,27596.39971,15810.21294,73.49871,577.42236,9.85814
1273,27680.96551,19852.30615,107.87717,422.89314,16.464
1274,27623.12788,25399.52939,89.47903,385.00039,13.87359
1275,27677.66721,32774.331,159.11653,420.92795,31.6188
1276,27764.24915,19100.77118,161.379,940.37718,20.16897
1277,27711.28271,23732.19487,116.00633,579.89919,16.94723
1278,27749.98378,24425.63865,98.86451,466.50505,13.14079
1279,27620.05901,30039.10444,140.07074,642.44111,21.25511
1280,27741.58392,31506.85179,97.57097,595.28748,20.0673
1281,27744.67381,26025.91571,151.59172,2003.29802,12.1706
1282,27719.72682,21279.51811,67.19086,163.33083,16.4344
1283,27862.37806,27808.451,122.64504,1167.5103,11.61715
1284,27938.78008,18382.68425,102.24706,568.72598,14.87599
1285,27946.34207,23270.93785,101.20712,298.63136,17.35966
1286,27905.72048,31067.56234,94.56296,335.62199,14.24502
1287,27896.19104,19095.03476,173.41669,957.89466,28.17601
1288,28136.24928,22678.10837,168.67027,915.84882,17.549
1289,27990.50277,26461.32137,160.06132,2796.98518,11.04262
1290,28038.40146,28906.38234,111.41916,773.10957,17.57246
1291,27921.06138,30500.90493,115.56832,616.30024,20.65696
1292,28074.10393,32845.77711,84.66918,433.08575,10.0668
1293,28083.71933,18978.09831,127.3963,1163.39894,11.75239
1294,28286.76221,20289.69996,269.91172,2805.60709,19.69905
1295,28210.57071,24911.73884,51.43158,74.43999,30.01839
1296,28102.38534,28286.64045,131.6066,1448.37421,11.18754
1297,28395.33115,17968.37559,136.01198,543.32795,25.52673
1298,28407.85495,20663.48423,222.89579,2059.64942,20.01574
1299,28310.24274,21935.23576,110.09094,720.55221,16.23199
1300,28281.8181,32059.77055,79.33521,634.04801,8.84738
1301,28374.10837,17545.95602,142.13071,819.69461,14.2871
1302,28384.79841,19952.53893,111.24804,596.12073,17.27083
1303,28259.23155,22686.22134,124.25604,545.22236,18.80858
1304,28400.45069,25167.45313,54.20685,238.69375,10.0054
1305,28385.30036,29227.50392,97.64315,812.58018,14.10105
1306,28440.19868,20857.31171,147.35947,928.90079,15.2691
1307,28422.55923,29805.46873,159.99741,2705.46095,8.77396
1308,28488.66389,20183.76127,195.37386,2210.37221,18.17744
1309,28588.13443,21408.59176,117.0789,498.62703,22.60203
1310,28456.54287,22431.52328,110.9756,399.35697,22.75514
1311,28541.2813,23537.97532,135.62815,445.37849,30.2673
1312,28635.00376,24500.33379,87.0186,307.78599,22.85922
1313,28595.00344,33058.02646,80.87962,259.65972,17.69258
1314,28636.91035,27165.18752,184.02886,2822.57913,8.74387
1315,28586.76467,31622.21031,159.14903,2105.45968,13.12424
1316,28600.78771,19269.55464,82.34493,270.87434,14.49103
1317,28676.41792,26252.67065,63.46354,263.83062,19.43434
1318,28667.09021,28657.24225,133.38703,1232.64353,10.61973
1319,28657.69199,32353.75117,190.11812,1702.89096,22.82081
1320,28605.92477,21383.81334,130.91475,508.33474,31.09861
1321,28874.75644,18046.29743,118.81626,1175.17953,12.52819
1322,28736.20383,27200.77464,205.40676,2997.23231,10.88469
1323,28809.39114,27641.76509,71.25841,302.44681,11.31491
1324,28846.40657,31148.67861,61.80416,279.60009,22.10279
1325,28965.10916,20173.08323,122.29799,771.72992,19.9135
1326,28985.90567,26524.23843,77.52926,329.50648,20.01797
1327,29082.41256,18767.25912,78.09616,255.96466,17.2256
1328,28970.56829,20945.70927,70.62104,474.46373,11.04063
1329,28985.90427,23222.95122,78.16937,494.45468,9.75292
1330,28999.70073,29104.02097,93.03597,563.03169,16.38379
1331,29091.27932,23712.0695,68.6099,293.00983,13.73073
1332,29032.49355,24359.3211,110.91201,802.84345,17.7116
1333,28890.83834,28654.30823,124.24245,410.46508,27.71577
1334,29202.36751,30971.23831,143.92236,1204.86162,22.76896
1335,29056.9975,31936.40969,240.12286,1717.77411,40.18189
1336,29055.14115,18077.69452,163.75484,2218.56426,10.97171
1337,29200.28598,25182.92434,95.87716,870.97252,9.58324
1338,29168.15889,29667.25417,161.89614,2461.63444,9.51453
1339,29183.93078,31778.33451,146.53896,769.30691,21.86727
1340,29110.92589,18099.66301,141.16546,1146.47601,15.97311
1341,29256.93175,32959.25954,119.4049,1288.68162,8.05467
1342,29337.42936,20134.17177,271.62026,3518.69901,12.99653
1343,29489.38493,22664.78438,151.02769,956.73853,18.42794
1344,29255.37275,25852.75891,84.62586,560.74496,12.86946
1345,29316.14729,26471.98638,100.55297,627.23839,15.18702
1346,29236.17434,31950.49779,137.37175,599.1785,30.41572
1347,29260.66438,21691.44056,162.29609,448.53663,51.59394
1348,29290.43703,27522.45987,192.14267,2208.93115,14.06387
1349,29375.07861,28968.19717,144.81652,624.35291,26.10411
1350,29409.05798,30342.56722,134.71419,817.43672,16.26151
1351,29488.41576,18879.74359,148.71381,1822.40362,12.17273
1352,29317.90202,23966.2956,129.2166,646.76551,19.00941
1353,29435.70432,31130.36861,126.29042,695.36972,21.90705
1354,29500.58727,19817.08623,250.17226,4988.27056,8.39529
1355,29597.18814,26897.35487,98.923,426.08505,23.91199
1356,29538.59986,28398.55544,114.48828,772.65914,12.32037
1357,29662.87556,20839.91747,121.60737,1574.96294,11.94836
1358,29701.38519,21970.89916,99.33852,424.16928,14.75555
1359,29694.45305,22607.54441,189.02589,1645.22752,19.9038
1360,29716.74953,25217.2271,69.51386,326.94403,17.11794
1361,29759.6375,25408.89583,80.65137,380.64879,19.41103
1362,29693.4297,31416.64144,88.78929,405.14127,19.95844
1363,29803.55184,18396.50221,106.92642,484.58307,11.88169
1364,29816.36223,23341.87372,117.33017,1207.91593,10.58884
1365,29792.84108,26083.45942,67.6258,357.69727,10.08877
1366,29887.57759,26698.06524,180.32895,1217.55873,28.59348
1367,29727.32324,31931.76667,112.70646,538.87677,16.22418
1368,29871.78546,32420.91471,155.45165,1382.38729,14.25623
1369,29759.16954,18846.26792,107.81181,603.74078,21.65977
1370,29865.8242,23677.45003,88.7019,807.17203,8.64596
1371,29788.41383,28935.5286,106.65128,359.34365,15.93703
1372,30071.34131,30255.33641,133.31906,1158.75097,13.02195
1373,30064.57378,32856.51272,92.08502,266.58567,22.01432
1374,30102.04842,19144.87864,97.54179,546.46674,21.10058
1375,29925.71194,19955.35005,92.90959,293.38148,27.58597
1376,30127.70126,20814.9954,144.26995,1039.37143,18.70878
1377,30106.93626,28091.77808,134.238,4068.10339,6.77858
1378,30274.88987,21965.37166,124.98902,600.36539,19.45424
1379,30172.28733,26434.53272,126.04129,1223.55468,11.98314
1380,30129.06245,32429.38228,155.23918,1622.46088,13.81671
1381,30136.31349,32428.74682,187.25537,1951.08033,20.39628
1382,30254.00526,18552.15965,82.53831,565.3418,8.45716
1383,30255.30228,27016.20838,74.65344,373.46009,13.11755
1384,30439.25762,19464.44639,110.31811,617.00526,17.279
1385,30291.24689,22814.36888,145.89597,674.77318,22.4815
1386,30342.96253,29709.89136,70.15784,351.68949,11.74391
1387,30439.76946,31259.69317,108.12839,1001.48062,14.66478
1388,30400.13254,24184.30651,118.91685,1223.82803,10.82428
1389,30453.39639,25782.15747,127.01942,1711.57161,9.22692
1390,30454.96117,27748.10432,117.04234,1187.83879,14.22895
1391,30490.62002,20881.66015,149.16164,1252.45791,15.21768
1392,30544.7644,22081.41565,74.7619,435.57459,11.92424
1393,30521.81936,25090.04508,118.73791,498.36548,23.65038
1394,30534.61726,26287.74639,55.97503,266.81131,9.8494
1395,30519.26643,29022.90635,93.14853,437.5757,11.71648
1396,30751.91793,20256.27277,140.06054,1087.40839,21.02953
1397,30623.07405,21584.97263,100.51479,532.30924,16.04335
1398,30728.44779,30556.15027,138.86571,1028.07581,15.72946
1399,30643.13344,32648.7994,130.0408,1183.12631,13.60619
1400,30741.46352,19098.49885,133.10631,2159.1814,8.84061
1401,30781.55501,23075.60289,80.66764,189.51022,22.91876
1402,30870.1468,24480.91215,117.04902,414.91975,29.17167
1403,30810.07454,29741.26995,146.62394,1472.38344,14.25179
1404,30933.00454,20117.29557,161.73456,1596.9305,27.73793
1405,30824.46466,20140.15781,253.93917,3076.85778,14.76044
1406,30844.80414,26501.46607,145.68309,755.94955,22.27912
