id,x [nm],y [nm],sigma [nm],intensity [photon],uncertainty_xy [nm],x_px,y_px,sigma_px,mean_intensity,Outlier
527,14079.40384,11731.83676,94.71319,3233.41235,11.60923,245,200,2,0.06623093681917212,False
528,14142.66522,7947.64315,99.94377,6115.61501,8.72122,246,135,2,0.10021786492374726,False
529,14233.1426,12747.96948,91.92676,2752.18034,14.09102,248,217,2,0.1028322440087146,False
531,14146.02146,15680.80268,97.52894,5337.03683,8.77887,246,267,2,0.11851851851851854,False
532,14220.49102,19845.65034,114.43907,6342.02424,11.94572,247,338,2,0.10239651416122003,False
533,14236.22745,19887.01002,182.9996,12441.24002,9.38271,248,339,3,0.10101960784313727,False
535,14244.22474,8454.96273,117.97788,6571.13378,8.45446,248,144,2,0.06361655773420478,False
536,14162.90395,10812.22712,77.10016,3514.14097,9.45543,246,184,1,0.0392156862745098,False
537,14325.72376,12198.7525,87.49909,2007.33017,15.42696,249,208,2,0.10806100217864924,False
538,14155.93256,17621.68116,96.2467,5985.46838,9.92211,246,300,2,0.15119825708061,False
540,14273.20861,18197.7441,94.73029,5078.09954,9.71763,248,310,2,0.15119825708061002,False
541,14237.1933,19438.39998,86.04003,4750.66391,9.26779,248,331,1,0.15294117647058827,False
542,14241.51556,9842.71593,105.04606,4056.91089,20.92187,248,168,2,0.13246187363834422,False
544,14383.22087,13030.98763,119.3836,5253.83709,12.72071,250,222,2,0.061437908496732016,False
545,14475.10451,19104.98071,101.32784,7264.51301,8.93704,252,325,2,0.23006535947712414,False
547,14339.10225,15496.17085,95.47632,3217.03931,14.41921,249,264,2,0.042701525054466234,False
548,14413.10827,16259.02439,108.82024,10806.92326,7.47231,251,277,2,0.12592592592592594,False
549,14422.30552,17480.58869,102.58708,5363.64474,10.65186,251,298,2,0.0718954248366013,False
550,14478.45738,9685.09679,87.32085,2243.46177,17.71528,252,165,2,0.057080610021786486,False
551,14530.82048,10182.40615,103.28487,7800.15703,9.20128,253,173,2,0.057952069716775606,False
553,14517.60997,14706.74402,92.29418,3932.97333,11.0752,252,251,2,0.07886710239651416,False
554,14401.12196,17478.69975,154.6152,9564.63549,8.81813,250,298,3,0.09819607843137255,False
