"id","x [nm]","y [nm]","sigma [nm]","intensity [photon]","uncertainty_xy [nm]"
918,20506.94176,14428.32285,102.8468,4368.56894,12.78274
919,20322.30979,17521.80763,106.96286,6104.57101,12.37893
920,20311.66293,18355.95714,139.92528,10887.97848,10.26702
921,20389.39447,20838.5673,94.80094,4374.28868,10.88651
922,20405.51966,13740.83724,69.83794,1995.64318,9.50515
923,20451.86513,14277.98437,77.68483,2184.29696,11.62952
924,20434.1409,20140.24002,125.3215,8551.63603,7.09453
925,20382.3388,21816.28703,48.48622,903.33927,10.9476
926,20478.25886,7984.4033,75.14265,2064.16823,8.99678
927,20483.37655,10390.21329,33.77529,688.31274,8.26235
928,20560.44464,14880.53047,69.46351,2560.59522,10.62383
929,20546.72432,9302.98314,132.1056,5520.52446,11.54568
930,20649.07251,10566.1914,96.13618,2067.07831,19.0763
931,20480.17951,10107.25822,94.47981,2012.26449,16.07654
932,20560.77109,15688.08205,81.7658,3192.05738,14.03114
933,20601.27779,16484.96911,114.89775,21886.25176,3.03076
934,20560.76779,18631.20762,106.81393,4192.81478,14.48846
935,20605.51295,9491.87863,75.95764,1963.2513,14.80446
936,20658.50774,18033.52762,57.76029,1760.14234,9.31135
937,20658.06346,11930.02539,78.43061,3826.77582,8.27745
938,20736.53017,13514.34071,94.15478,3630.50057,11.70599
939,20686.53573,14629.19194,160.18156,10066.11811,9.79932
940,20766.75124,19346.85509,125.95765,9697.62457,6.97282
941,20761.84538,20929.18022,65.91955,2349.80839,10.74097
942,20684.80834,11462.73402,97.33689,6187.21796,8.14198
943,20835.26614,12621.27394,85.42081,1955.09672,13.76414
944,20789.56467,13147.21103,71.143,2850.32046,8.80591
945,20746.76291,21655.81502,41.03265,536.8179,16.08139
946,20863.66577,15402.01271,55.72886,1513.18506,10.76608
947,20831.96152,17335.79644,60.4157,1088.82696,13.70699
948,20870.20491,20862.75753,77.2417,2523.01341,13.50127
949,20773.40759,14822.84062,83.79156,3209.11831,9.99332
950,20921.85156,9318.99357,74.60338,2732.43597,8.25763
951,21045.2301,9961.10874,78.18093,2471.29295,11.40377
952,20942.25859,10193.11896,64.83818,1214.62251,12.34027
953,20992.08846,12950.94453,104.70424,3915.31128,15.36962
954,20956.89686,13916.31125,83.59454,4048.13506,9.10181
955,21000.22456,14163.16448,61.3274,1308.63184,12.49831
956,20897.47657,15480.73785,87.00214,2395.133,12.6821
957,21021.94812,15978.14936,56.55109,1367.63152,10.69386
958,21019.25589,18096.17785,47.08429,935.45066,10.31866
959,21036.8159,18592.34978,152.99607,9208.79405,8.95442
960,20992.44858,20327.27457,111.26326,6698.81875,7.82001
961,20980.96372,21401.74137,57.4733,3127.42009,5.7758
962,20995.6687,12653.78425,91.35988,2803.33212,15.0441
963,21085.04322,20809.11638,95.99813,3264.89898,15.31554
964,21165.75217,10899.76821,101.94993,4809.69784,8.02155
965,21093.5482,11816.96686,44.42289,1073.12527,6.76303
966,21058.91231,19691.21658,94.18036,5066.42955,9.60667
967,21133.79982,17117.30029,82.24322,2025.41162,16.05029
968,21324.97211,8389.63455,97.50489,2582.29755,13.788
969,21287.20641,19348.62184,116.95786,6746.06272,12.65791
970,21313.69253,9404.65495,70.31463,984.74344,15.46168
971,21343.96447,10720.04819,85.31509,3277.70713,15.48282
972,21281.76757,12279.58119,81.3941,7169.51898,4.32051
973,21141.9541,12874.74902,101.80438,3635.18499,14.49853
974,21292.49934,13516.41219,87.62579,4807.38056,9.73142
975,21339.05187,15085.12884,53.11723,885.28917,11.5785
976,21208.51981,19998.5842,88.56497,3463.42693,13.09765
977,21350.6274,8786.74593,89.4296,3184.53457,9.18117
978,21489.24181,18541.28738,109.81891,6024.75906,12.78733
979,21324.08052,20743.82243,133.33901,9541.82432,7.87585
980,21436.65488,9621.4585,74.73663,1623.80555,11.16251
981,21472.73781,11456.9118,81.12846,2474.43325,13.89635
982,21359.46468,16847.94312,70.55901,2738.65972,9.70791
983,21486.77933,17984.11379,119.01942,8437.73545,6.91614
984,21557.81794,14733.14655,45.02672,611.76048,10.18137
985,21578.02963,15716.94715,73.62956,1762.49793,10.80783
986,21436.88221,17442.62086,80.84318,2506.37486,10.91851
987,21418.6277,19446.77034,90.83714,3896.70638,12.86771
988,21568.1465,10026.80378,63.21073,1140.35307,12.15195
989,21530.19741,10849.66853,119.82402,5541.6991,10.7021
990,21436.17421,11382.46791,100.16734,2911.08665,15.71272
991,21609.70844,11791.40612,105.16721,5533.59504,8.56525
992,21667.03911,16181.89677,90.37359,2514.04839,12.38918
993,21522.80491,18732.83262,96.52735,6530.37084,8.35589
994,21738.20441,9096.41337,46.84068,531.14463,10.69157
995,21671.57425,13609.95336,100.46069,5414.65676,7.45934
996,21710.62736,15200.81003,36.8967,601.42231,7.22059
997,21702.25346,8620.86317,96.79063,1927.23071,16.49362
998,21715.86694,10386.47989,85.89844,1927.10711,13.9228
999,21739.14862,14107.26182,42.05062,793.0671,8.1336
1000,21743.03688,14361.25508,71.31322,1728.61982,13.16589
1001,21667.75269,16105.92115,80.41334,2582.1417,11.34733
1002,21776.66728,9439.06113,75.97191,1883.41536,10.62412
1003,21853.53645,16851.00299,82.30196,2587.5466,8.64517
1004,21721.47312,19567.81905,68.67173,1467.69332,15.42612
1005,21872.7625,19760.84518,81.93077,2792.0562,11.5397
1006,21873.40151,13125.57837,45.52758,571.70965,11.99707
1007,21987.00048,14676.46849,68.79298,2293.4275,9.19364
1008,21949.81246,10819.91949,89.5043,6732.76595,5.26897
1009,21971.61703,11998.48617,54.94404,1161.53174,8.59251
1010,22005.87985,15534.51506,95.38287,5063.46295,8.08331
1011,21985.32072,18342.89404,98.18121,3862.35813,9.0909
1012,22010.06389,20576.45141,101.38385,7239.71204,5.44304
1013,22107.5819,17248.83754,67.61377,972.96622,13.82905
1014,22027.23255,17620.13342,49.38218,1068.70801,7.18562
1015,22023.78651,19766.97256,76.33071,1888.19216,13.96429
1016,22082.20967,19140.96832,61.68512,2799.67087,8.27519
1017,22188.35426,13852.41065,91.22869,3645.11046,12.56536
1018,22199.42219,19625.8479,58.08646,1160.91396,13.38346
1019,22257.00669,9428.65493,86.96211,2016.30517,10.77307
1020,22302.92191,11313.82659,95.74948,4668.31275,9.39446
1021,22197.69062,13013.069,71.62795,2707.70681,7.38409
1022,22175.11827,18181.66313,50.26574,689.6481,12.88081
1023,22083.17561,20537.72517,88.80766,4764.13841,9.34595
1024,22434.02424,15245.90482,100.84682,2871.91327,14.97919
1025,22426.09081,11919.66814,116.61658,3291.08796,13.25231
1026,22339.88078,14608.88222,93.01147,4104.21666,12.44181
1027,22308.52557,17743.88733,45.72631,530.21519,10.50042
1028,22310.24682,9802.41034,80.43591,1238.88273,15.04026
1029,22419.67867,14005.06846,93.32147,3051.97203,17.5304
1030,22504.93445,19643.06544,86.78729,2448.68052,13.9579
1031,22519.35299,11152.10136,98.64058,6446.26384,8.7589
1032,22422.14866,11925.68146,99.44756,2946.06183,11.8065
1033,22505.96879,13761.01506,104.26013,3563.47115,13.73909
1034,22527.69477,15942.86359,57.47759,1496.05037,7.36779
1035,22629.81859,12776.90844,35.18191,793.58026,5.98007
1036,22661.91895,13206.44193,51.51991,1084.33934,9.17112
1037,22631.00681,15294.03731,111.89024,2318.57522,17.83451
1038,22656.60436,17138.03123,135.9123,14648.31581,4.40575
1039,22694.77645,18195.3721,46.75575,587.24221,12.2426
1040,22811.4219,14054.54825,118.9904,8881.651,9.00048
1041,22785.68078,14371.01622,80.78097,2237.53225,10.93665
1042,22633.66032,15304.52766,131.28863,6845.53193,11.70841
1043,22831.78839,18832.85927,122.23125,8533.54548,7.47336
1044,22778.23144,9300.10901,17.8914,346.47665,3.79265
1045,22851.97959,11392.43222,93.08314,2288.41552,13.87472
1046,22787.82725,15832.75829,47.76146,849.93637,12.29818
1047,22857.65085,17885.41172,63.20597,1173.5372,11.22397
1048,22984.51512,12277.56328,80.24788,2229.769,12.54102
1049,23086.92008,12442.22887,99.54753,3281.97193,12.7252
1050,22979.60913,12815.43226,53.06904,830.87405,10.46065
1051,22980.42196,16249.25476,99.80861,4557.75718,8.86012
1052,23109.6788,11802.15566,86.47196,4853.89534,9.18452
1053,23030.19002,14353.98645,83.86405,2284.9523,16.64056
1054,23086.27341,14978.14369,63.52511,1177.19883,10.05439
1055,23043.72671,17716.85537,44.15847,488.54577,13.32352
1056,23035.05987,18522.11952,114.25053,6167.40077,9.43441
1057,23094.466,15305.161,70.43047,1763.36664,12.24088
1058,23068.78298,18888.35471,121.80267,5968.90011,11.00317
1059,23195.04355,12411.91254,101.50179,4167.7876,11.06242
1060,23343.15566,16638.26329,117.04443,6665.64597,9.71342
1061,23250.37237,11634.63432,160.32785,13439.26862,7.87213
1062,23245.57023,14386.79081,68.50519,1925.98548,14.36058
1063,23381.73462,11981.48029,87.07346,3056.48511,10.8227
1064,23325.91023,17000.013,101.80639,3208.80663,9.50198
1065,23385.31457,13226.48149,92.70052,2768.17135,13.47038
1066,23357.83996,13988.81658,105.96745,4711.1935,11.45557
1067,23349.71919,16607.14814,185.63304,13828.76168,9.27567
1068,23343.38209,14088.86094,116.65891,5407.19592,9.52647
1069,23377.51422,14625.72332,66.82823,2186.72481,9.16604
1070,23519.83501,15653.52311,73.42495,1906.5527,12.65177
1071,23516.77583,18367.90137,102.37334,3648.64239,15.22431
1072,23476.07011,13176.90776,98.30072,2934.81235,14.3085
1073,23577.76694,15122.45139,107.36592,4228.49993,12.88566
1074,23493.00362,12346.72065,109.3308,3596.36054,11.41604
1075,23455.17762,18513.37865,90.21376,2619.75933,15.67392
1076,23627.82586,16254.68271,148.60566,13782.18639,6.88259
1077,23674.40895,15062.47653,91.84658,5418.95762,9.7081
1078,23750.09179,18134.15848,113.34445,3126.88597,14.80628
1079,23709.26904,15911.81173,87.21396,2047.62728,14.69901
1080,23824.83977,11970.70414,72.77838,1389.72463,12.22194
1081,23908.71819,14610.50823,62.49684,692.13811,15.21687
1082,23824.16429,17268.2871,95.97314,4445.66055,9.61225
1083,24076.38847,12701.42395,88.01408,3001.99083,10.63757
1084,23972.827,13641.70317,36.71736,342.32496,14.05604
1085,23944.83904,15434.46111,57.29417,1713.16996,6.83211
1086,23856.05906,17601.05382,107.93776,2470.76377,17.32246
1087,24069.40398,14092.96315,66.26341,2510.2723,6.7333
1088,24015.86569,16172.05531,122.61215,4433.20263,12.48607
1089,23967.24315,18066.89392,86.28151,2461.4538,15.1313
1090,24080.63408,11886.50741,51.77379,860.82208,9.6362
1091,24191.0269,15001.39547,85.10335,4594.13857,6.37348
1092,24094.92311,17230.8442,61.10645,967.4513,11.95447
1093,24203.28134,14262.07781,60.48239,669.26487,21.64003
1094,24298.36594,15619.16589,40.30038,634.26058,8.16373
1095,24336.00235,16767.29066,50.33813,583.92079,12.64385
1096,24343.53913,13274.47829,73.58188,1704.38981,10.16373
1097,24353.75436,13783.46585,59.89103,2027.68462,8.1759
1098,24373.03905,15766.59886,34.8076,397.39191,11.5632
1099,24382.40777,15290.50145,87.24589,2248.66873,11.62067
