id,x [nm],y [nm],sigma [nm],intensity [photon],uncertainty_xy [nm],x_px,y_px,sigma_px,mean_intensity,Outlier
1111,21400.80446,21279.15447,75.35998,661.79226,18.53363,372,363,1,0.03137254901960784,False
1114,21615.33704,22458.61231,83.51473,1465.85485,12.83324,376,383,1,0.043137254901960784,False
1115,21517.94881,23428.98164,102.74997,3285.78861,12.26803,374,399,2,0.003485838779956427,False
1116,21645.37499,15532.60606,102.10437,1393.17726,22.07292,376,265,2,0.08976034858387799,False
1117,21543.38327,17723.47046,96.55878,2874.00038,9.87843,375,302,2,0.021350762527233117,False
1120,21700.40133,13157.98926,99.32469,1801.44541,13.44236,377,224,2,0.032679738562091505,False
1121,21663.97228,14009.97663,96.50163,2187.49054,12.32655,377,239,2,0.03616557734204793,False
1122,21740.18271,18539.0879,78.78111,2088.61819,11.14248,378,316,1,0.10196078431372549,False
1125,21769.79244,23590.82386,151.83059,6114.38243,11.06703,379,402,3,0.06368627450980392,False
1126,21706.8792,15480.57329,162.45221,7312.79529,9.4819,378,264,3,0.03231372549019608,False
1127,21699.02807,16529.18077,80.23675,1176.26719,13.26948,377,282,1,0.00392156862745098,False
1129,21797.70236,22114.31468,89.74959,2689.97511,10.29978,379,377,2,0.09760348583877995,False
1131,21806.55497,22463.47375,85.20254,1890.30871,11.18569,379,383,1,0.09411764705882353,False
1135,21811.97424,16730.11622,121.48016,2431.24461,12.90779,379,285,2,0.023529411764705882,False
1136,21912.99286,13639.16583,75.49905,1463.85289,11.8312,381,232,1,0.0784313725490196,False
1138,21944.34925,14699.32499,79.12626,1863.58226,7.68813,382,250,1,0.0,False
1139,21905.30476,15691.57947,86.4599,1462.39644,14.39357,381,267,1,0.0196078431372549,False
1140,22050.53283,20147.66726,77.73984,1174.27837,11.86521,383,343,1,0.0,False
1141,22084.39602,22751.13737,96.36104,2124.16562,12.40945,384,388,2,0.017429193899782133,False
1145,22091.7898,21947.69009,119.93775,4098.86156,12.60322,384,374,2,0.06535947712418301,False
1146,22031.50481,22191.99908,121.13265,3446.74374,11.77632,383,378,2,0.05620915032679738,False
1149,22095.40816,18547.76537,92.76515,3273.91055,9.84869,384,316,2,0.026143790849673203,False
1150,22112.65502,21214.1616,79.29447,1788.07542,8.96307,385,361,1,0.058823529411764705,False
1151,22053.12898,22032.18761,107.11179,3665.69653,11.60742,384,375,2,0.04183006535947712,False
1152,22060.71724,23757.82562,168.30056,11653.16712,6.50628,384,405,3,0.055058823529411764,False
1153,22219.5886,13530.24219,83.62543,1824.74737,12.0059,386,230,1,0.00392156862745098,False
1154,22308.88291,14255.1473,88.54244,1825.80634,10.96511,388,243,2,0.02919389978213507,False
1155,22246.61679,18756.068,76.79155,1310.043,12.86235,387,320,1,0.0,False
1158,22179.57747,13504.74818,86.87584,1846.72734,10.38333,386,230,1,0.00392156862745098,False
1163,22290.43846,21682.69132,95.0709,2383.21553,12.88555,388,369,2,0.047058823529411764,False
1165,22418.98147,16775.57863,75.71011,614.74069,18.0303,390,286,1,0.01568627450980392,False
1166,22179.02963,18746.46389,115.61656,2654.45668,18.65108,386,319,2,0.023093681917211326,False
1168,22307.72152,21219.29813,81.08977,1132.68545,19.00723,388,361,1,0.01568627450980392,False
1169,22278.01266,23323.90853,90.51376,2464.90173,11.64091,387,397,2,0.011764705882352941,False
1170,22415.30525,14344.6655,102.22743,3779.11541,8.85992,390,244,2,0.022657952069716776,False
1177,22526.15192,22297.96492,88.48272,2171.31452,11.20728,392,380,2,0.06274509803921569,False
1180,22740.27742,13670.64989,97.22737,824.29497,25.3392,395,233,2,0.012200435729847494,False
1181,22758.19668,17597.48236,121.60793,2620.51637,14.98763,396,300,2,0.06971677559912853,False
1183,22614.51351,20663.65614,94.99239,2420.03951,8.46721,393,352,2,0.012636165577342047,False
1185,22599.00888,23574.14958,91.90125,2148.35923,10.21625,393,402,2,0.11721132897603484,False
1188,22723.2297,20076.1067,82.45929,1429.80773,9.53473,395,342,1,0.0,False
1189,22776.505,15816.18148,109.23885,2246.04877,11.97629,396,269,2,0.029193899782135078,False
1191,22755.59689,22259.51383,78.27393,1539.18511,12.7676,396,379,1,0.047058823529411764,False
1192,22738.99197,13766.96971,102.94019,1134.65716,21.10592,395,235,2,0.02178649237472767,False
1193,22861.18152,16648.2049,91.18593,1711.04919,12.5861,398,284,2,0.01045751633986928,False
1194,22998.68156,21003.84461,131.14738,3479.02429,15.72544,400,358,2,0.025272331154684097,False
1197,22853.12779,17732.88345,89.40421,1918.68739,12.02197,397,302,2,0.050544662309368195,False
1199,22903.19146,23425.5973,118.44587,3991.32143,8.80601,398,399,2,0.04793028322440087,False
1200,22915.28964,17591.14354,98.73547,2621.32367,12.54004,399,300,2,0.037472766884531584,False
1201,22922.93438,23223.19187,127.62437,7029.60233,6.58022,399,396,2,0.05315904139433551,False
1202,23030.438,14338.1251,118.69412,3650.61954,10.72546,401,244,2,0.012200435729847494,False
1203,23048.17441,14519.26694,138.77043,5233.55523,9.77785,401,247,2,0.029193899782135078,False
1204,23083.22499,21901.71837,85.68161,1173.64594,12.97143,401,373,1,0.0196078431372549,False
1208,23092.33398,21098.40767,111.87839,2483.5861,11.43514,402,359,2,0.054901960784313725,False
1209,23137.16876,14982.8114,80.39404,1189.37651,12.1704,402,255,1,0.09019607843137256,False
1215,23401.47464,19568.67597,76.38624,1350.82724,11.37631,407,333,1,0.023529411764705882,False
1217,23415.72564,18823.89292,78.39892,2541.06317,8.06897,407,321,1,0.0392156862745098,False
1218,23430.93383,19297.4175,115.25297,2367.8959,16.90475,407,329,2,0.02047930283224401,False
1219,23369.91848,22042.49842,123.57909,4842.78447,10.27313,406,376,2,0.05577342047930283,False
1220,23336.07917,14553.81993,84.66768,1557.70163,8.68098,406,248,1,0.00392156862745098,False
1221,23479.79409,21009.86895,147.49077,3683.61152,12.59258,408,358,3,0.023215686274509807,False
1222,23439.50971,22938.40464,163.71897,6478.28628,10.05554,408,391,3,0.055058823529411764,False
1226,23542.67208,16682.31292,80.02544,1286.42253,15.20121,409,284,1,0.07058823529411765,False
1228,23414.58487,21332.92268,88.48633,1995.23336,10.08653,407,363,2,0.032244008714596956,False
1229,23651.50698,18030.63721,99.75386,1302.87105,15.06523,411,307,2,0.03180827886710239,False
1231,23541.87501,22753.88663,103.23463,2971.55138,11.82341,409,388,2,0.013507625272331155,False
1234,23681.41343,19572.24015,80.70264,1989.91104,9.90828,412,333,1,0.0,False
1236,23916.86788,18271.67099,89.56371,2368.79225,13.75079,416,311,2,0.0718954248366013,False
1244,23944.19459,16304.63014,94.20852,3269.02575,9.94336,416,278,2,0.0662309368191721,False
1245,23916.91523,16676.84016,125.50435,5590.3213,7.42416,416,284,2,0.026143790849673203,False
1246,24088.28469,18388.46316,131.26473,4301.99912,12.8295,419,313,2,0.1224400871459695,False
1247,24098.35578,20615.87187,91.39892,1947.80445,12.21991,419,351,2,0.04313725490196079,False
1249,24031.91522,18248.84172,187.62748,5927.68379,13.21234,418,311,3,0.07513725490196078,False
1250,24058.55733,18286.25674,221.21315,11162.27882,11.41837,418,312,4,0.09211328976034858,False
1252,24088.36422,15240.12249,77.7485,2583.76695,7.60778,419,260,1,0.00392156862745098,False
1253,24109.98178,16263.68964,124.82808,3126.724,11.438,419,277,2,0.05272331154684095,False
1254,24111.2672,18287.06706,132.66625,5150.48019,13.79756,419,312,2,0.10021786492374728,False
1255,24198.28741,20398.90855,95.39797,3917.56794,6.2401,421,348,2,0.01568627450980392,False
1256,24271.73113,22014.3868,85.61937,1335.58618,13.67013,422,375,1,0.058823529411764705,False
1257,24232.22914,22446.9957,76.862,1997.37679,8.44986,421,382,1,0.06274509803921569,False
1258,24303.89875,17345.59707,81.37684,654.13116,17.58156,423,295,1,0.023529411764705882,False
1259,24311.38591,21568.6752,82.16078,2509.29622,8.19877,423,367,1,0.07450980392156863,False
1260,24383.74968,19353.73696,82.53762,1741.51054,11.4198,424,330,1,0.0196078431372549,False
1261,24269.0082,16267.2993,95.96854,1596.40858,13.48337,422,277,2,0.03006535947712418,False
1263,24400.3461,22063.24995,98.30324,1883.87431,14.88992,424,376,2,0.03485838779956427,False
1264,24483.60685,18267.30212,136.89463,7219.60714,6.96477,426,311,2,0.11154684095860563,False
1267,24564.91099,20729.06542,107.21854,4554.26402,7.9952,427,353,2,0.014379084967320259,False
1270,24558.59969,16488.89408,87.55664,1617.79693,15.01627,427,281,2,0.06187363834422658,False
1271,24479.62143,19981.70268,95.18926,1757.71154,12.22745,426,340,2,0.026579520697167753,False
1273,24694.85579,18498.20449,110.47815,2259.45975,15.94843,429,315,2,0.014379084967320259,False
1277,24788.31405,18073.1574,79.33407,2305.60426,9.59835,431,308,1,0.0,False
1280,24973.28935,18992.81179,75.22455,1597.89589,8.28568,434,324,1,0.03137254901960784,False
