"id","x [nm]","y [nm]","sigma [nm]","intensity [photon]","uncertainty_xy [nm]"
470,12793.14459,15454.42191,96.05755,3256.84289,9.35417
471,12786.11373,18186.02538,70.70927,920.18988,15.25317
472,12670.10529,20019.20735,78.46849,1281.94111,13.4567
473,12854.68778,15397.50517,167.74232,7857.87527,9.24026
474,12823.64284,16738.31208,54.32849,485.77212,16.69993
475,12812.66051,17847.46188,81.60343,1462.82207,12.20946
476,12814.16114,19017.55042,38.01011,354.74065,11.40224
477,12850.4161,14371.03745,96.27837,2569.35398,9.6201
478,12895.63598,15138.99766,116.15943,4090.058,11.93821
479,12926.56549,17550.52669,66.73626,886.99138,9.30315
480,12888.31041,5799.66632,89.85955,1691.37632,12.4256
481,12804.69021,6023.43981,55.20481,488.16706,16.51992
482,12912.38453,12848.77048,52.96385,898.90375,9.01055
483,12925.57434,14132.48658,83.39573,2585.65357,9.12016
484,12929.41001,20461.65253,84.21519,1678.72757,10.91253
485,12935.18892,21842.17696,31.68787,218.57747,8.36951
486,12942.5248,5453.61655,61.5773,854.01988,10.13451
487,12890.02342,15404.27699,106.18034,4339.79257,7.90291
488,13007.42776,16328.63649,43.89469,355.32539,11.0346
489,12835.71245,17820.08557,99.55718,1666.9759,16.3489
490,13008.16712,18427.4208,81.02656,1637.10831,10.29377
491,12939.74366,21149.09541,136.06136,5659.07615,9.34864
492,13056.52114,7065.39416,56.3157,897.30732,10.74762
493,12894.07401,8735.00834,104.26689,1523.4402,18.87567
494,13028.27004,9474.11059,67.39555,1412.42729,9.59914
495,13147.31588,11131.20572,61.64095,587.30892,20.27666
496,13014.35916,11962.09499,45.04436,650.33841,9.8493
497,13024.59682,12545.46991,40.89188,623.23496,6.73625
498,13053.86896,13701.85412,41.49108,402.37028,11.6561
499,13075.18878,19271.54343,94.45796,1780.58199,12.77502
500,13175.2232,10347.15077,137.90215,2843.44011,15.82959
501,13087.42005,13274.56818,56.92742,879.74602,11.12332
502,13090.65607,14912.83823,57.18865,1379.20497,9.13718
503,13162.05524,19422.06203,80.09821,1706.63943,11.53342
504,13194.6013,6458.64955,74.85003,1320.37915,12.86728
505,13029.54031,7212.31344,81.13744,818.8925,20.2624
506,13144.57866,8917.0388,56.25879,699.03418,12.6878
507,13241.62406,10243.63111,256.24894,9940.43687,13.87321
508,13098.16946,14393.50305,55.23086,1017.95585,8.2912
509,13171.64428,21979.36561,36.71886,274.44272,9.39489
510,13196.84441,9431.99778,65.99445,1135.49477,11.18445
511,13236.85374,11393.42777,49.71862,616.596,11.39609
512,13217.33601,17168.71486,53.54407,594.89939,8.7676
513,13282.27773,19836.8209,79.98669,1705.73778,9.15064
514,13269.22846,8080.87295,44.71466,330.79685,10.39372
515,13238.43214,10246.43517,94.59211,1845.95228,11.46735
516,13245.01655,11680.01469,47.39875,416.8401,15.04099
517,13261.51485,11996.34028,63.45748,692.59625,16.32212
518,13388.79777,12873.38466,78.99637,1240.68417,13.82999
519,13286.34925,17721.94804,44.69149,491.96511,10.59278
520,13255.74185,21452.81709,93.90468,3298.48422,8.71028
521,13412.4969,5599.51433,51.10433,325.463,15.31141
522,13345.61838,10439.75097,87.89746,1607.81126,13.57683
523,13393.43927,13017.91797,124.52487,2697.10243,17.30561
524,13470.18263,13375.12709,51.94936,493.42106,13.81738
525,13459.84657,15332.7173,44.2536,390.91692,10.38494
526,13451.52212,18576.65129,82.34498,1725.84857,9.5986
527,13527.08526,18983.4587,69.52252,573.42446,21.69349
528,13575.35444,6223.94266,90.04414,1274.95143,14.77836
529,13527.92777,12212.17528,50.37826,590.37348,11.63247
530,13577.87917,16445.26324,90.14201,1822.18325,12.46454
531,13523.12929,21849.72768,72.60568,936.18145,11.99584
532,13557.32908,6515.43557,90.05385,2460.06745,11.73349
533,13641.12331,6706.20171,134.6095,5381.96708,9.0586
534,13620.51652,14163.26358,58.5464,602.45593,12.72754
535,13575.73381,15888.61538,35.5589,237.27964,10.20945
536,13547.38189,18144.05923,45.66796,303.74562,11.11921
537,13583.09198,20742.49085,68.47506,973.33692,13.4408
538,13506.04463,6189.6022,101.74285,1649.86651,13.27902
539,13675.81958,7418.26764,68.62381,757.68119,13.80217
540,13536.60506,12213.23548,51.28539,583.41432,13.64126
541,13574.59546,13049.41496,86.8992,1796.30132,11.82242
542,13706.72566,7931.13099,98.01491,3592.85145,7.22767
543,13672.56189,8654.91246,59.57519,1359.62259,5.68501
544,13719.93956,10508.71467,77.80164,1347.27528,14.09234
545,13670.18776,13403.4047,40.90516,419.3256,9.07549
546,13675.19789,15580.20776,31.94492,265.46528,7.20573
547,13707.63089,17347.44329,86.06846,1671.61805,12.4702
548,13698.89155,17599.56518,107.5157,2409.07827,10.47818
549,13710.48043,18963.70498,82.29964,873.08043,16.35197
550,13711.80701,20092.79843,70.96027,881.52799,15.26618
551,13841.55929,21405.23371,87.988,1662.33762,9.4081
552,13804.69367,5797.42054,27.6875,141.51173,14.80779
553,13756.97186,10970.18106,85.81935,2069.66531,10.29899
554,13696.47672,12314.62234,50.51972,532.11821,14.37318
555,13703.27389,14362.60669,93.44665,1722.2652,13.84136
556,13704.37684,14929.89975,83.56981,2426.00473,10.06238
557,13735.46689,16813.73157,36.56167,260.98702,11.55439
558,13701.70954,19736.15888,100.10303,4047.91332,8.11935
559,13765.61569,9149.11653,99.43086,3830.4348,6.918
560,13770.45988,9672.8874,77.49183,1626.77583,9.42773
561,13782.29325,11702.50167,60.73645,820.64433,11.93907
562,13761.93586,20732.74026,75.11507,1034.30505,13.34348
563,13833.06944,13011.68137,46.23043,552.3438,10.4279
564,13830.7075,12575.02034,136.15645,31.04471,1511.54406
565,13913.93915,13963.8788,62.40178,1454.93537,6.93713
566,13930.15453,21365.08249,90.29303,2627.2925,7.63109
567,13963.63041,7230.72252,69.29965,888.10412,12.0504
568,13998.69019,8415.59461,73.14995,1449.1704,11.66055
569,14042.48139,10559.08467,87.99901,2938.19895,9.44377
570,13965.3247,15353.5617,54.50811,721.43618,8.35643
571,13961.4721,16096.58862,72.80157,1402.74821,6.78624
572,13951.04082,18340.0889,44.92953,419.51457,12.52729
573,14082.73158,6260.18713,93.66942,3261.09219,8.4805
574,14095.31547,12281.82946,108.34647,1354.30143,19.77932
575,14065.87355,19023.15894,55.66117,564.21801,12.20446
576,14073.60061,20173.24448,92.31354,1850.32343,15.15402
577,14113.33019,10325.12974,64.853,828.87696,13.98165
578,14100.10511,13458.51645,46.39704,400.92776,10.27142
579,14049.80271,21160.92487,74.23204,1127.12742,12.46323
580,14167.70341,16680.4439,42.3088,501.91643,11.14418
581,14087.88397,19286.01244,62.44864,856.79004,11.50137
582,14203.83375,22018.04586,82.87374,1134.85239,11.67221
583,14214.1893,7588.59222,54.38751,968.25203,9.20521
584,14238.74403,12159.50682,114.59336,1373.70466,22.25227
585,14174.75355,15733.44799,61.25751,592.92231,11.9389
586,14224.89595,18018.87391,75.5108,1580.71529,10.80194
587,14215.09424,18000.16391,66.73614,1289.51215,9.71828
588,14217.87484,19627.86784,56.08977,884.44472,10.62244
589,14335.58459,6946.91624,104.87463,1790.87342,16.36646
590,14219.13443,11427.85737,77.99242,1683.15439,10.62242
591,14312.87989,11678.83243,103.74875,1516.90455,16.96754
592,14294.0815,14673.23225,62.89346,656.47658,12.71323
593,14334.73687,6342.93499,92.24722,1282.65023,20.39685
594,14360.32478,8431.11058,61.4331,1147.76266,12.81494
595,14223.72493,17336.24626,79.96549,1714.72316,11.15068
596,14396.30556,9057.84509,131.44348,22251.14074,2.78225
597,14457.51092,10054.13377,82.45621,1756.32928,9.97859
598,14432.37351,9642.4609,64.22082,668.55577,16.47686
599,14436.68506,15411.62257,49.3806,517.94801,9.38257
600,14420.65967,20271.81257,93.92178,5220.049,4.80601
601,14476.26548,21817.49977,72.95443,1639.75506,9.068
602,14526.98557,10904.85292,49.59727,622.91835,11.20314
603,14502.79485,13145.53353,57.51097,888.11592,10.75378
604,14584.17896,14965.25662,115.13915,1959.91513,13.46093
605,14520.13579,6890.54118,80.73444,2155.21512,10.88243
606,14526.12847,13889.66734,47.14605,489.21578,11.51011
607,14537.13816,16091.16818,91.18983,2323.74284,9.77825
608,14473.82994,19338.55927,68.0791,747.28849,15.7775
609,14590.02088,7297.89312,28.77032,271.24914,9.43179
610,14568.99172,10157.80776,110.80605,3269.16806,12.50471
611,14625.77421,17851.61775,103.69645,2630.49704,14.45789
612,14615.06777,19706.05622,58.27765,891.92334,11.63619
613,14634.41352,18887.14147,52.01827,416.61102,16.24195
614,14643.59445,20609.0886,157.53094,7618.45867,8.23252
615,14736.55567,20814.54874,84.75542,2035.67724,12.41634
616,14674.43186,21167.83343,58.77542,817.95287,11.67939
617,14730.83819,10417.07529,105.10555,3592.8561,10.00857
618,14717.62706,11682.18944,133.14695,4303.49983,9.34431
619,14848.73155,8165.60152,88.92042,1870.10393,10.79064
620,14733.59767,9203.93769,169.47295,18815.59671,6.13761
621,14879.18847,12242.81886,75.88606,1402.82138,12.24766
622,14834.03412,12944.08468,92.74624,3703.32458,8.49268
623,14800.66583,14075.87047,83.31231,923.89786,18.24407
624,14793.06966,15257.69634,68.92159,1582.16301,8.28798
625,14813.92341,18118.53496,117.0168,3783.83466,9.24611
626,14773.48231,19611.78274,33.94892,401.19816,10.44186
627,14950.87476,6488.32129,85.473,1684.3249,11.44039
628,14762.49466,16003.63881,91.94181,1680.35868,11.45538
629,14887.43941,16421.35927,88.94566,1953.63564,13.15176
630,14763.41663,21286.62824,49.5008,513.24588,14.38915
631,14926.96459,6724.68791,51.92188,799.03063,9.99481
632,14913.79436,9631.88408,68.56653,1474.40659,9.10527
633,14880.52087,11053.19391,62.76114,1249.89042,8.94649
634,14850.51893,14920.11692,80.49563,2221.961,9.70028
635,14919.03439,16942.53217,88.24971,5372.94821,5.6296
636,14917.77056,19378.73065,55.46728,630.50436,13.18307
637,14967.87991,6456.76556,61.49501,1184.04349,10.71938
638,14989.27659,12239.28323,91.95609,1620.1768,14.8498
639,14919.86676,13345.89436,59.19139,745.75777,11.77993
640,14971.95029,21755.85022,84.91004,1603.74474,9.45356
641,15042.14856,11566.04841,70.53278,1253.20997,10.914
642,15137.16335,13592.96053,46.20434,531.10014,10.83857
643,14998.29578,14621.93812,98.13792,1783.9864,17.75153
644,15039.99725,20752.47419,73.54346,1307.78237,12.96986
645,15073.80697,22304.41041,73.43606,1879.46045,6.8556
646,15147.43658,7486.89793,48.49617,688.4471,8.32376
647,15190.18144,9891.58339,75.32506,1554.16416,7.69303
648,15047.88335,10753.56551,81.49516,1312.01892,13.14052
649,15057.31776,12942.66778,88.10371,2169.89314,11.65769
650,15174.15928,18729.15588,67.37713,1273.58972,9.71621
651,15185.48146,19296.08483,82.59754,1363.19675,13.91368
652,15100.66197,20123.3444,75.86286,1258.41456,12.36057
653,15236.70371,8495.42157,80.76197,1324.01722,11.42784
654,15206.03644,14145.04102,128.94836,4261.20015,9.44207
655,15184.04039,15634.9086,46.71569,598.94432,9.75754
656,15107.2728,16440.87749,93.91771,1408.31161,15.82354
657,15285.953,8024.27046,109.63303,3313.11093,9.32314
658,15211.1712,9605.15575,56.64013,683.47476,10.13426
659,15269.84706,14429.82624,99.8911,1863.03686,15.85147
660,15289.49401,17467.97349,44.68413,304.57834,15.0374
661,15289.55542,17468.20033,44.77134,304.89519,15.13935
662,15269.89934,21578.0558,65.61279,1462.30057,7.85872
663,15356.72403,11034.62409,62.29016,1179.36927,11.1435
664,15396.27788,17996.43137,69.11024,1414.35607,9.03744
665,15421.8526,6700.32727,69.18344,1997.58051,9.59115
666,15465.62425,10149.10003,86.79704,1578.96803,11.05387
667,15397.69095,19130.41702,56.41945,957.19185,12.21146
668,15425.74852,7855.39046,87.12239,1465.24574,13.4866
669,15370.44891,8416.97742,86.35894,1160.12258,17.61659
670,15432.09005,11166.23658,90.99396,1610.13162,16.5728
671,15452.9771,11675.74805,19.88869,267.16243,5.76514
672,15454.14045,12071.10853,78.09039,1833.27283,11.12284
673,15469.77846,13355.8326,79.73132,2881.61998,6.48543
674,15474.00883,14350.10633,92.9339,2062.86457,14.14969
675,15602.68757,20285.13279,125.90747,2472.20497,17.43368
676,15516.39868,22391.27813,59.75296,978.25326,9.15131
677,15629.05735,7068.45622,97.73535,2344.22531,11.27979
678,15537.22936,14749.1963,46.96552,509.55562,12.83524
679,15396.21186,17989.39716,82.33026,1609.46603,11.66317
680,15535.98952,18860.1444,87.46332,2516.44527,9.78336
681,15512.53909,19867.94219,47.04143,685.44803,11.47132
682,15515.4265,22025.42266,70.69771,1052.73776,12.85475
683,15527.00629,22062.82434,94.4939,1598.43159,17.66423
684,15497.54722,8062.88234,82.57487,1896.74308,12.362
685,15577.57262,16276.5642,67.53336,1299.97462,9.74565
686,15549.22173,6958.33874,107.53374,3088.10939,9.36131
687,15680.19537,9799.20274,65.20786,937.60849,15.0038
688,15567.75099,10131.28486,100.5056,2962.24492,12.08594
689,15678.19511,15093.76742,44.14793,325.11598,13.53114
690,15600.28709,18546.71255,56.6075,617.18059,13.45255
691,15745.21532,20429.12647,109.05691,2466.02567,13.39057
692,15650.38677,8126.73781,92.17479,1708.51163,14.56978
693,15813.57946,9220.1799,60.62565,497.16589,15.36899
694,15674.31025,14428.32375,94.62148,2191.80129,12.51677
695,15693.5821,16880.57171,70.08851,1590.16223,12.23852
696,15685.47606,17570.66889,28.98741,293.31465,6.15828
697,15597.00676,22093.064,69.61982,918.22226,16.0963
698,15827.86819,12840.56783,96.77874,1964.1766,11.13416
699,15785.0012,13883.81872,73.66158,1994.73125,9.89609
700,15799.43798,15844.91972,88.22493,2492.15446,9.74863
701,15785.4772,19728.26493,54.12303,1018.6395,8.89083
702,15848.89576,8777.65641,50.89363,606.93802,12.52579
703,15809.67578,18137.86419,41.90596,384.21274,10.44742
704,15938.10375,18784.52043,91.95344,1210.09057,22.43539
705,15884.13012,20385.71477,101.46898,2577.33011,11.89737
706,15822.93372,21262.2571,58.01485,690.05439,12.57224
707,15908.94696,9011.4338,56.9951,745.73556,12.9539
708,15883.89492,10715.83255,79.24842,1402.15131,14.73492
709,15852.19803,14939.84923,41.64631,600.99323,7.10852
710,15946.80667,22660.07258,111.62308,6843.70974,7.16326
711,15992.39072,7606.95769,82.28436,1767.91187,10.71368
712,15945.55169,9765.78074,61.96524,1056.1038,12.14379
713,15966.43479,13240.8211,40.55282,630.88152,7.47799
714,15904.40125,15447.20751,87.12747,1169.73186,14.41545
715,15982.55372,17244.1607,48.16263,458.47412,11.77617
716,16093.39243,7847.7154,81.97583,1327.40259,13.3716
717,15987.29736,10903.17049,98.80148,2762.6718,11.22076
718,15926.01419,18870.92474,87.50187,1107.12365,19.85398
719,16009.23564,22141.84606,43.31419,447.58169,9.7832
720,16059.32325,7043.41644,35.74018,311.19515,9.53645
721,16104.73559,8421.07037,39.00886,346.81501,8.37712
722,16051.85277,9585.89009,62.72624,1011.08039,11.68334
723,16088.10717,11374.96096,143.68728,8312.82311,7.76384
724,15996.97001,15748.1184,106.21556,4646.00575,8.10214
725,16084.69746,21705.70462,108.30623,3911.21085,8.66306
726,16140.04709,19817.41665,41.68872,714.25128,6.1329
727,16181.04573,10105.77908,35.25674,382.47415,7.90309
728,16153.26583,10565.36873,47.31174,537.62125,11.83722
729,16066.18587,12899.3824,93.06407,1440.1195,13.15038
730,16272.40524,17175.04516,75.31814,1601.72107,10.1558
731,16267.48287,17804.45315,48.13421,481.67248,11.97881
732,16311.61246,12086.84855,96.43595,3050.02296,11.2045
733,16271.12506,16207.96248,70.17909,1870.56042,9.58478
734,16287.92118,17045.60639,84.88678,2751.52074,10.76874
735,16258.44556,19078.87489,65.28644,707.21401,12.25164
736,16309.39449,14729.67424,56.70372,807.83492,10.00158
737,16310.00699,18869.0939,99.6332,1541.17752,23.14408
738,16305.43114,20486.3854,109.8578,6256.56061,6.57888
739,16316.42411,22432.84409,70.54829,1153.30745,11.57175
740,16341.28849,7432.82912,46.61695,458.26386,9.7342
741,16367.63275,8369.80385,49.03666,496.0174,12.98529
742,16310.97573,11363.70573,91.55348,2565.6406,13.36145
743,16365.73838,15514.41481,45.33559,343.32215,15.48484
744,16449.7014,13352.4425,77.67348,1340.61196,13.22624
745,16351.66262,15191.73324,64.68278,622.63608,15.19104
746,16407.59799,19567.54304,36.11179,402.71349,9.82066
747,16408.07765,20890.53697,35.30946,461.57684,10.2745
748,16292.53462,21626.10823,80.96959,881.61177,23.43061
749,16494.09871,10568.70172,36.39433,437.55791,7.87808
750,16465.04125,12498.04345,62.79496,1323.07104,9.88191
751,16510.87832,16200.1161,57.22936,1094.60636,12.54248
752,16403.56069,17135.11598,99.13286,3147.58236,11.83654
753,16431.10923,17748.87161,79.47033,1205.00758,12.42828
754,16528.91064,7951.17232,58.17361,1188.56049,7.56503
755,16510.41919,9796.03885,68.43214,1154.67343,12.37981
756,16571.17394,9999.49006,61.82033,943.98856,10.09444
757,16585.99882,13731.88054,84.95391,1972.61144,12.41027
758,16645.69015,19914.81781,99.03947,3081.83211,12.19308
759,16585.30831,22666.88693,56.33712,1039.40232,8.31137
760,16676.77924,9399.42562,100.08656,2058.31961,14.7945
761,16714.44493,13105.7875,88.26723,1603.02856,14.85152
762,16632.20356,18472.39665,146.10438,9364.66937,8.05828
763,16663.54936,19855.56886,95.27884,2690.205,9.88183
764,16671.1384,21643.19533,49.63439,720.41924,13.09323
765,16690.90818,10815.72288,68.86142,1281.21902,9.7626
766,16739.80893,11380.93418,96.2678,2859.57619,11.54636
767,16665.60224,14111.3974,48.19626,420.04668,14.83409
768,16678.61188,14373.1205,66.03291,1235.8986,9.43171
769,16758.72595,16594.49845,71.83167,877.24102,13.09456
770,16687.30076,22067.37594,53.84816,1288.29365,8.36962
771,16923.28236,15927.22569,84.51333,1528.32896,11.82343
772,16752.34543,17423.97973,50.34009,747.54454,10.28287
773,16765.02114,21003.35127,73.41787,1242.48737,16.36428
774,16838.07762,21966.5718,78.88368,1239.51156,19.30722
775,16816.1244,22972.41658,128.24055,4939.21309,9.84644
776,16858.02532,8704.43352,154.10908,6049.9575,11.0599
777,16864.80664,9665.12125,75.99074,1393.69472,13.37929
778,16851.73095,10523.99161,43.9309,421.52175,11.12473
779,16836.25595,13296.45316,42.60547,625.90259,8.51535
780,16895.7822,15285.84383,73.36248,833.81536,16.08102
781,16886.87592,10056.95116,60.47812,993.38483,8.76418
782,16932.97639,12306.00842,85.9502,1820.24945,13.18695
783,16954.15144,14647.42174,90.16881,2399.913,8.84165
784,16923.562,16120.15241,89.60808,2830.92255,11.37941
785,16894.07731,17111.14093,69.32188,817.86012,20.43992
786,16931.08839,20906.84467,94.42866,1476.75441,20.93414
787,16783.27351,21436.40534,106.46611,1729.4459,21.23939
788,16919.09346,8640.56756,116.5286,4032.80201,12.35547
789,16934.33584,12806.52361,57.46788,732.28549,10.37856
790,16971.69819,17376.26563,56.92613,731.64404,15.89052
791,16996.30752,18046.2173,88.72117,1797.28304,14.17741
792,16887.27901,18727.68362,178.00946,13024.79185,7.84302
793,16916.34138,22574.75089,99.94257,2188.3576,17.95675
794,16957.54263,23259.45476,72.93243,763.63162,18.43167
795,16988.18764,7750.45328,49.8088,617.55621,8.0424
796,16823.26597,11504.70332,111.49833,2318.93826,17.39776
797,16988.97011,12549.15732,69.65737,738.64223,16.22676
798,16890.36309,15271.2264,63.66577,680.34046,13.66626
799,17069.06804,20205.66217,95.20532,2861.7294,12.96351
800,16984.8191,16075.23706,132.38033,5745.41607,8.43699
801,17112.63439,16707.99577,59.85148,895.69758,11.46645
802,16908.98778,22073.00726,103.09015,1500.93103,21.97162
803,17061.95908,13827.4369,65.18993,716.09955,14.14801
804,17107.44188,14643.15464,73.14037,1174.45374,13.26909
805,17132.40831,15625.3182,43.50349,490.87608,10.85126
806,17038.64964,18337.95703,79.25415,1867.95109,11.29902
807,17113.25859,19733.49529,87.09679,1358.86624,14.61188
808,16984.80552,20335.20827,88.06541,2301.372,10.74651
809,16962.36639,20874.45241,89.53309,1157.20197,16.63509
810,17103.37856,22453.72652,97.56436,3192.12559,8.64737
811,17102.80958,8059.8932,78.06091,1787.34532,8.364
812,17081.11105,9027.54205,57.20197,712.71126,12.34324
813,17141.45773,21460.74442,95.71094,1538.59268,15.65681
814,17230.9663,17807.6823,91.34157,3209.71479,7.7668
815,17291.66085,21279.0804,83.27902,2296.16095,8.74964
816,17280.31684,9617.28589,88.47147,1507.98821,14.84492
817,17297.32334,10550.02752,88.30949,2688.75425,7.95569
818,17355.5369,8674.24066,99.24999,2773.12086,9.4629
819,17327.97076,14375.08715,61.93799,1127.14905,10.24099
820,17377.48456,14876.88005,111.56549,3478.15539,10.6466
821,17252.72141,19322.95786,64.23301,774.44252,14.91999
822,17437.00492,12348.80504,112.93454,4527.71578,9.28512
823,17341.15588,16032.74969,73.22338,679.66598,18.02185
824,17306.6986,21251.84879,104.12345,2971.05957,11.31732
825,17429.96948,23455.80135,94.11589,2268.44649,10.35838
826,17469.82104,11782.632,43.57144,400.01464,13.02866
827,17502.46429,18815.45216,91.50131,2738.25413,11.12057
828,17491.07661,8324.15689,80.34709,1576.18817,9.95005
829,17569.55422,9221.76836,34.75324,502.4494,6.71759
830,17479.83619,9805.86459,94.96805,2362.16778,11.79601
831,17469.67267,10996.63921,89.57141,1275.05021,22.69283
832,17419.85583,13464.46553,82.63434,1836.59928,13.19171
833,17518.90482,8681.70118,87.75101,1522.07577,13.48786
834,17447.37356,14708.18326,101.18158,1491.51119,19.63202
835,17645.89699,15518.21754,53.05787,843.61371,10.7304
836,17615.9591,19779.096,73.79094,1622.69762,10.69998
837,17597.9161,20441.09728,72.27886,977.16857,13.13384
838,17629.57582,22010.33021,69.48337,967.57062,14.03319
839,17581.37,22602.79849,63.73363,1538.8987,9.75832
840,17543.52705,8598.01895,98.85988,1788.82581,15.99808
841,17591.89146,11312.74625,106.89092,2920.17861,10.36562
842,17727.23365,16682.84257,144.90236,4719.54699,10.3458
843,17639.23075,17814.15174,47.09605,419.44261,13.36797
844,17672.32961,10189.08581,48.06179,528.23112,13.64283
845,17742.84376,10782.6021,91.28513,2261.99315,13.35159
846,17839.73867,12487.51478,73.78755,1330.44846,15.51349
847,17735.64727,13729.8426,93.84418,3054.0388,10.73063
848,17769.02231,14763.48848,50.56899,781.74082,9.59543
849,17795.57806,23504.0278,149.58645,6500.3429,9.19226
850,17701.1863,9880.08689,77.92901,1127.13337,17.70277
851,17862.3948,11863.84609,41.9353,347.87553,10.54144
852,17802.7735,15705.85612,46.54811,548.45012,10.14896
853,17810.21278,16725.88414,98.11725,3077.65245,10.0119
854,17779.46339,19004.82163,74.03602,1432.01229,11.31084
855,17844.03687,21691.88054,66.73936,870.52803,11.24719
856,17759.23165,21996.75066,83.2898,891.96365,21.28881
857,17933.46333,9287.74129,82.89505,2706.26996,10.22806
858,17902.78384,10668.90298,177.56745,9121.28311,9.44493
859,17852.2246,17237.31772,64.394,1119.86515,9.26766
860,17875.21333,20684.71959,96.27317,2460.55591,9.46984
861,17830.6548,12489.01317,74.02942,1364.02321,14.27702
862,17878.79488,13297.4767,48.70687,513.64775,10.64566
863,17929.86864,15332.13868,80.49184,2781.80542,8.64165
864,17853.12882,21910.76962,78.18844,781.73249,18.67062
865,17930.03989,22685.75325,87.51444,2417.26049,11.98723
866,17963.01474,18227.02891,87.9586,1280.03097,18.31659
867,18003.04263,20000.46527,99.41374,3395.93967,9.94236
868,17989.91333,23595.64594,106.67465,3912.18954,11.57643
869,18026.25378,9200.89586,165.24712,8207.61546,11.3277
870,18028.51369,11549.02353,0.17247,63,12.6584
871,17994.67615,15834.1408,37.75651,336.25623,10.78708
872,17937.48979,16655.16372,114.14522,3016.40356,13.08289
873,18154.66948,17824.75229,98.9754,1709.70129,13.85669
874,18154.11362,14090.14835,109.61619,3148.57258,12.85186
875,18003.54411,15095.65172,82.37232,1314.6601,15.3235
876,18092.48819,16251.28049,77.62656,1634.63146,11.25804
877,18136.78687,16594.23405,73.48977,1237.83315,13.52122
878,18169.22296,18314.34625,75.04252,1087.62622,16.2602
879,18124.84343,18548.29912,71.80053,1013.33265,14.59671
880,18099.14513,18854.17392,55.94563,770.50517,11.3149
881,18111.71377,20339.44354,65.33945,1085.20204,14.40782
882,18149.60922,9058.404,184.36614,10318.90889,7.30137
883,18173.7246,11773.53352,45.29587,783.29374,6.80583
884,18170.70524,18494.81498,81.09552,1192.87873,16.98541
885,18110.92549,21355.14691,79.40585,1239.37707,15.6026
886,18115.72347,21426.92798,79.99717,1254.47886,16.87375
887,18103.89141,22464.16352,97.98383,2781.29165,13.54307
888,18098.82769,9066.21197,235.81074,16503.80222,8.69695
889,18145.06326,13977.89766,74.79858,1733.29222,10.15344
890,18258.75122,15367.28267,88.52357,1741.96853,14.133
891,18251.60654,17651.62034,93.76966,2805.61417,8.22845
892,18213.19798,19496.19778,38.14765,417.55206,8.85252
893,18350.1972,9959.95014,94.66974,2970.46788,9.8648
894,18248.81743,10300.45551,101.4567,3783.61187,10.18034
895,18331.6908,23012.36742,87.80992,2199.08689,14.31754
896,18377.80052,11482.70408,36.4662,261.99828,12.33847
897,18366.3412,12755.0206,82.68335,2583.86294,8.97899
898,18318.96757,14780.80248,34.57354,415.45786,7.84316
899,18174.55944,18470.59057,93.35726,1422.30164,15.12172
900,18275.62453,20679.59515,81.90325,1792.48466,12.3338
901,18499.96421,16764.46933,74.41044,1092.91937,15.39934
902,18364.1349,19039.41997,50.95784,730.91039,8.79962
903,18425.40291,20366.12063,63.74129,711.99505,16.59192
904,18356.94736,20843.63694,88.1754,1901.58006,13.21974
905,18312.05423,21617.9583,71.796,1349.78883,12.19459
906,18509.09676,13456.08326,90.72269,3321.46494,7.4898
907,18469.09735,14319.82329,57.15067,821.23942,14.20858
908,18444.43198,23166.55926,145.213,5727.64698,12.07464
909,18373.85428,8953.74366,81.09414,1551.13545,9.94195
910,18411.34472,9914.00327,114.96114,3625.93567,14.55147
911,18541.64939,12261.49715,111.1587,3505.68873,13.07733
912,18498.65992,15319.67529,97.51989,3392.13408,10.30101
913,18487.79309,19551.7228,25.68875,209.73596,8.48765
914,18531.56143,21956.53322,45.35703,363.72701,15.53362
915,18576.8552,22516.16934,86.01713,1614.34397,13.76943
916,18513.76859,23720.45883,62.23045,1384.93878,9.84169
917,18500.97208,11007.675,84.99654,2259.43405,10.4902
918,18653.54255,15658.76348,49.59189,502.0648,11.65112
919,18719.29872,16200.34659,76.35975,1783.93281,12.09083
920,18674.96565,16893.80295,133.71662,4651.81533,10.87816
921,18677.0368,19881.21146,135.26129,31.43714,1144.78457
922,18611.05851,22950.50716,83.09502,1889.39219,12.40855
923,18658.29096,9561.12497,100.41978,4052.70332,10.15007
924,18740.57638,16599.41706,94.11569,2019.63861,14.42193
925,18686.65213,19811.15466,32.19205,241.71535,10.66263
926,18686.8173,22537.36137,101.35445,2095.94518,13.73981
927,18698.57415,16883.10493,85.72632,1027.9791,16.64451
928,18665.72415,17873.32924,78.58127,1231.21354,14.65409
929,18851.23666,10510.3465,80.59858,1683.18324,12.71645
930,18813.13784,13265.99811,78.16046,2234.15781,11.53825
931,18811.72986,13243.50656,71.59366,2002.47325,10.39314
932,18713.72227,16149.13117,75.88217,1583.68306,13.50756
933,18824.90089,11632.69633,41.78286,364.62294,12.68305
934,18854.10362,12262.64711,81.64843,1243.7894,17.37561
935,18829.51543,18779.92819,72.26766,1261.05995,10.26684
936,18871.067,14614.23071,88.1241,2239.17724,11.86353
937,18977.7723,23463.71448,85.24061,2253.4563,8.83822
938,18912.04767,10371.87375,54.32363,851.2905,11.7063
939,18997.81624,10806.07349,56.60602,893.44705,11.45752
940,18915.58438,16934.20133,133.46439,2460.58832,20.20733
