id,x [nm],y [nm],sigma [nm],intensity [photon],uncertainty_xy [nm],x_px,y_px,sigma_px,mean_intensity,Outlier
465,11529.39334,15344.73454,97.12764,1520.4219,18.26262,201,261,2,0.04749455337690632,False
467,11541.99021,24364.66888,151.48845,8655.87901,8.24606,201,415,3,0.13176470588235292,False
468,11663.46225,21274.47323,94.52697,2521.22637,12.05807,203,362,2,0.011328976034858388,False
469,11624.56102,21983.85927,112.98746,2895.63531,10.63109,202,375,2,0.07799564270152505,False
472,11624.94382,6395.49392,92.39305,2387.48593,9.68128,202,109,2,0.061002178649237467,False
473,11623.9339,6732.70588,82.35458,3409.67776,9.65987,202,115,1,0.12156862745098039,False
475,11754.77561,22464.0652,116.56055,6658.87678,8.35935,204,383,2,0.07276688453159041,False
476,11614.93706,24399.59464,165.30335,12815.94674,7.26124,202,416,3,0.11200000000000002,False
479,11698.40404,23196.51402,125.54665,3006.13255,20.37781,203,395,2,0.062309368191721136,False
480,11979.4089,8197.74378,98.62118,2645.80783,14.3017,208,140,2,0.17777777777777776,False
482,11824.54213,13683.00736,96.34539,3206.46614,11.02597,206,233,2,0.05577342047930283,False
483,11852.61578,19937.16356,86.77802,3086.96034,11.51969,206,340,1,0.050980392156862744,False
484,11906.17692,20334.23186,129.6083,4055.9206,13.0622,207,346,2,0.11546840958605666,False
486,11913.41124,2701.91369,78.65683,1779.17932,8.86086,207,46,1,0.06274509803921569,False
488,11810.47609,5259.2744,88.35986,2152.74847,9.83027,205,90,2,0.06405228758169935,False
491,11831.72983,21918.22149,93.8957,2703.18456,14.39638,206,373,2,0.010021786492374727,False
495,11996.50019,16468.3164,86.21675,4210.80109,8.38344,209,281,1,0.13333333333333333,False
497,12016.43189,8832.08314,89.22678,3448.89034,7.61581,209,150,2,0.05185185185185184,False
498,12000.42083,15935.58755,102.11465,4596.18189,10.12768,209,271,2,0.03355119825708061,False
499,12016.3112,17661.46268,124.10951,42022.06737,2.04052,209,301,2,0.3773420479302832,True
500,12126.47667,19142.25735,77.64311,1032.2356,16.86365,211,326,1,0.08235294117647059,False
503,12012.17829,18299.16128,140.61365,6916.91999,11.07125,209,312,2,0.10326797385620914,False
506,12134.39283,8076.18968,133.17043,6647.15923,9.98795,211,138,2,0.11938997821350762,False
507,12124.62951,8130.49418,142.43274,7634.10017,10.79822,211,139,2,0.10806100217864924,False
508,12106.92916,9424.88032,89.28563,3306.57616,9.4475,211,161,2,0.05620915032679738,False
509,12112.54626,14058.40979,97.80283,6752.41176,6.61754,211,239,2,0.10762527233115468,False
510,12063.22619,21974.33623,80.7809,2106.17855,11.84854,210,374,1,0.027450980392156862,False
512,12222.38794,7083.74762,103.12415,2686.75004,12.46594,213,121,2,0.05882352941176469,False
514,12142.05988,13894.86305,137.62119,7849.66417,9.0501,211,237,2,0.1028322440087146,False
515,12164.76296,15529.93095,83.68333,2888.47819,9.91816,212,265,1,0.043137254901960784,False
516,12070.0423,20228.46267,109.99204,5117.9843,11.15572,210,345,2,0.10021786492374728,False
517,12166.36535,20788.1888,139.31999,8383.47046,7.05549,212,354,2,0.04923747276688453,False
520,12289.46226,10459.93344,96.92562,1882.82042,12.75767,214,178,2,0.04095860566448802,False
521,12232.73582,14398.93875,92.74449,3381.65164,11.26527,213,245,2,0.0196078431372549,False
523,12199.71713,23817.83425,94.02696,2615.96216,13.34803,212,406,2,0.04226579520697168,False
526,12306.85675,5896.51891,100.26826,3529.54352,9.18631,214,100,2,0.0644880174291939,False
527,12361.70351,21422.93211,112.29231,4124.92696,12.79504,215,365,2,0.05228758169934641,False
532,12284.71898,7145.24447,101.66584,3531.77177,13.1338,214,122,2,0.06492374727668844,False
533,12254.9437,7987.54851,100.76003,4100.72392,10.73752,213,136,2,0.11677559912854031,False
534,12298.94723,21247.29331,108.65446,3730.47711,11.83316,214,362,2,0.04531590413943355,False
535,12347.75104,3132.78504,97.11991,2330.51311,12.2393,215,53,2,0.06318082788671026,False
537,12426.53946,10556.80572,108.24521,1838.48041,15.14082,216,180,2,0.06100217864923748,False
538,12319.02624,20826.38919,97.52823,4146.63548,9.36396,214,355,2,0.03616557734204793,False
539,12346.16342,22186.15562,87.67296,1614.18018,13.79639,215,378,2,0.02178649237472767,False
540,12527.81182,13915.19011,113.89102,4183.86933,11.09175,218,237,2,0.08366013071895424,False
542,12440.77258,19525.64329,138.13037,54310.86924,3.4492,216,333,2,0.4187363834422657,True
543,12465.49143,21530.25376,106.2859,3947.32659,10.83359,217,367,2,0.048801742919389976,False
544,12588.54474,23432.04918,100.75809,2531.02176,11.84298,219,399,2,0.03311546840958605,False
547,12476.20979,6395.63792,93.75244,2836.69331,10.16718,217,109,2,0.08932461873638343,False
548,12518.08348,8850.14903,112.03926,2780.40082,14.05993,218,151,2,0.036601307189542485,False
551,12538.93805,16967.82873,99.61309,2890.72233,12.2904,218,289,2,0.011764705882352941,False
553,12538.03009,18851.67141,136.96102,9383.48691,7.27343,218,321,2,0.05403050108932462,False
555,12740.40506,4348.8257,107.33116,1980.34309,15.18922,222,74,2,0.07407407407407408,False
556,12588.32874,13816.60076,84.82928,2869.10367,13.16783,219,235,1,0.00392156862745098,False
557,12582.83462,15315.81784,86.29942,1283.55738,16.95299,219,261,1,0.07450980392156863,False
558,12734.87395,7631.194,90.32187,2255.37155,9.01906,221,130,2,0.08061002178649238,False
559,12666.28122,9046.27304,83.35806,1579.89811,13.70061,220,154,1,0.050980392156862744,False
560,12654.58388,9762.18331,95.10735,2192.41725,14.04144,220,166,2,0.052723311546840956,False
562,12693.80796,17161.96684,98.38058,2851.99499,15.18408,221,292,2,0.05185185185185185,False
565,12601.9697,23539.1862,214.35772,8541.10819,14.033,219,401,4,0.05403050108932461,False
568,12610.14828,8438.8956,108.96666,4329.47419,10.38999,219,144,2,0.09019607843137255,False
569,12752.20408,23852.76285,150.72708,10342.92522,7.51355,222,406,3,0.05647058823529411,False
573,12800.10401,16475.06681,103.59863,3293.93934,10.66879,223,281,2,0.07450980392156864,False
578,12899.50041,4036.74412,174.98581,4635.77105,13.47092,224,69,3,0.096,False
579,12828.19974,4279.14116,109.84509,2060.60182,18.51183,223,73,2,0.06492374727668845,False
580,12776.60914,7665.53527,95.48668,2771.72372,10.6666,222,131,2,0.06928104575163399,False
582,12903.98805,14867.6872,101.21012,1219.90445,26.22557,224,253,2,0.05925925925925926,False
584,12796.25402,16062.52666,78.16673,1006.86642,19.17052,223,274,1,0.027450980392156862,False
585,12939.71648,20568.14985,103.02378,2944.66804,10.81687,225,350,2,0.05620915032679738,False
589,12894.82615,4921.82657,88.32251,1711.6303,15.12768,224,84,2,0.0457516339869281,False
591,12916.41017,9644.12047,80.02722,1484.29741,12.20554,225,164,1,0.058823529411764705,False
593,12992.21424,3654.28776,86.17039,2673.28228,8.1519,226,62,1,0.027450980392156862,False
594,13001.75087,5366.32463,122.38739,4059.54988,11.30431,226,91,2,0.0758169934640523,False
595,13010.56571,7142.47951,81.72301,890.11773,16.48392,226,122,1,0.01568627450980392,False
598,12974.01897,24601.95487,113.14003,4428.93401,11.14765,226,419,2,0.0906318082788671,False
601,13045.82679,10995.6799,103.48605,1647.23994,19.51003,227,187,2,0.09498910675381263,False
602,13114.00973,21889.11734,91.16557,4713.32107,7.66772,228,373,2,0.020043572984749458,False
603,13065.62999,4147.08047,104.08376,3638.3873,11.86705,227,71,2,0.10152505446623093,False
606,13145.72824,11584.16689,76.35654,1143.69085,12.8663,229,197,1,0.023529411764705882,False
607,13107.75979,12094.14769,141.12008,3433.44767,12.02837,228,206,2,0.03529411764705883,False
609,13058.08414,17015.38218,97.31993,5046.78749,8.99926,227,290,2,0.09281045751633986,False
611,13126.39648,20607.79369,94.03488,5741.0454,6.9312,228,351,2,0.02962962962962963,False
612,13086.51337,22961.74881,95.55816,3456.19775,10.58151,228,391,2,0.0718954248366013,False
613,13024.74589,24181.35379,113.04547,5755.10307,11.1744,227,412,2,0.042701525054466234,False
614,13133.01279,10359.20241,86.52204,2201.01749,12.60245,228,176,1,0.054901960784313725,False
615,13168.0855,13007.47996,91.73798,16633.15892,2.27783,229,222,2,0.18910675381263617,True
618,13187.18613,9843.32793,105.12758,1923.03694,18.25383,229,168,2,0.0775599128540305,False
619,13194.92023,16237.93231,111.36415,8164.56194,8.95663,229,277,2,0.1516339869281046,False
620,13295.60336,18322.89667,119.99035,5945.40961,8.93272,231,312,2,0.11764705882352941,False
622,13280.4383,19315.4295,86.12397,2064.27151,10.78699,231,329,1,0.0,False
623,13176.53077,22756.50967,94.88829,2401.92196,12.31419,229,388,2,0.061002178649237467,False
624,13334.35969,17994.38635,77.95994,1840.09981,10.92703,232,307,1,0.00784313725490196,False
625,13339.54938,18555.73565,87.03089,2793.53489,12.2725,232,316,1,0.09411764705882353,False
627,13373.55865,6469.07981,114.16552,6570.23112,6.99887,233,110,2,0.0906318082788671,False
628,13307.86082,13710.0056,75.35259,1919.30648,15.62898,231,234,1,0.10980392156862745,False
629,13355.0654,22198.30107,88.38197,2205.64115,15.39015,232,378,2,0.11633986928104573,False
630,13356.16269,4511.24729,79.5499,2116.43469,12.70304,232,77,1,0.03137254901960784,False
631,13382.74719,6608.02682,107.89507,5486.49816,9.55339,233,113,2,0.12418300653594772,False
633,13369.07639,13356.74887,82.40001,2629.80518,12.77673,233,228,1,0.07058823529411765,False
634,13378.77616,14133.06755,118.38437,10551.45417,6.49739,233,241,2,0.1320261437908497,False
635,13350.87158,20761.31145,118.16946,3704.44926,13.592,232,354,2,0.044444444444444446,False
636,13457.81418,21319.30106,87.4266,3190.1489,11.08663,234,363,2,0.05446623093681917,False
637,13491.3607,4225.75339,126.93567,7410.47805,7.84589,235,72,2,0.07276688453159041,False
639,13482.42133,12208.42857,89.05794,2803.9589,9.42844,234,208,2,0.11241830065359476,False
641,13341.37765,18302.94813,101.71576,4679.72034,10.89367,232,312,2,0.11285403050108934,False
642,13515.43102,19951.14508,90.46999,1838.02012,13.42548,235,340,2,0.02178649237472767,False
643,13441.68803,22029.62166,158.3405,8547.51789,10.57621,234,375,3,0.06698039215686274,False
646,13555.09638,8366.64766,89.42544,2877.55156,8.98505,236,143,2,0.05010893246187363,False
648,13590.05331,15537.84647,75.71143,2989.68425,9.21788,236,265,1,0.050980392156862744,False
649,13570.95442,18691.33032,100.43881,3600.37112,13.53617,236,318,2,0.08278867102396514,False
650,13571.33356,23650.41756,95.66597,3995.57635,8.83807,236,403,2,0.11067538126361656,False
651,13447.37594,24126.79896,81.72477,2471.53593,12.90391,234,411,1,0.054901960784313725,False
654,13585.3801,12023.14604,92.42579,3335.13126,10.76888,236,205,2,0.08278867102396514,False
655,13703.44436,21497.55294,96.07644,4755.17169,11.25755,238,366,2,0.046623093681917215,False
656,13656.42348,22127.07675,103.36699,2509.50814,13.70394,238,377,2,0.08235294117647059,False
658,13703.52391,9812.98467,141.27239,10390.38948,7.08387,238,167,2,0.12941176470588234,False
659,13729.84366,22988.40071,85.27777,2173.42142,12.09271,239,392,1,0.07450980392156863,False
662,13717.50129,5216.25383,91.77149,3273.53359,8.27502,239,89,2,0.0758169934640523,False
663,13845.84828,11181.57116,86.27391,1827.77063,13.26095,241,190,1,0.054901960784313725,False
664,13816.95384,13359.88853,105.74224,3636.5345,11.82681,240,228,2,0.1363834422657952,False
665,13780.138,16081.64468,84.70651,2705.15147,8.95899,240,274,1,0.0,False
666,13863.02135,19280.69348,80.26531,2006.0914,11.97529,241,328,1,0.2627450980392157,True
667,13664.92478,6520.81381,117.60277,3628.13843,12.11531,238,111,2,0.07233115468409586,False
668,13901.58811,8934.61746,79.52211,1052.5573,19.99692,242,152,1,0.050980392156862744,False
670,13764.96582,15204.94467,86.2822,1955.85433,15.444,239,259,1,0.047058823529411764,False
673,13824.19497,18481.58678,75.51034,1843.13085,12.83649,240,315,1,0.11372549019607843,False
674,13795.58172,22672.11186,160.20184,8766.58989,9.53107,240,386,3,0.05207843137254902,False
675,13726.24266,23491.33122,91.15455,3045.99329,9.75609,239,400,2,0.013071895424836602,False
679,13911.97959,20762.05928,126.5258,7678.74901,9.08895,242,354,2,0.09281045751633987,False
681,14032.57854,8691.51408,92.37137,2439.24284,13.12129,244,148,2,0.03485838779956427,False
683,13817.62439,12031.84323,75.41208,1244.77718,15.30574,240,205,1,0.03137254901960784,False
684,14021.52977,13465.29159,107.5444,3774.66397,14.83316,244,229,2,0.22091503267973855,True
685,13860.60855,14005.51274,91.72467,2728.9093,10.84243,241,239,2,0.07145969498910675,False
687,13894.30489,21692.1797,114.49246,4980.90258,9.95086,242,370,2,0.11590413943355121,False
688,13903.28439,23831.33699,97.72054,3937.42952,9.56476,242,406,2,0.02832244008714597,False
689,13926.0741,4146.12113,78.54261,1728.41534,12.14243,242,71,1,0.01568627450980392,False
690,14043.2449,6800.92142,111.78506,4280.79264,10.38778,244,116,2,0.1028322440087146,False
692,14030.58204,18335.14725,129.9788,4763.48146,12.03442,244,312,2,0.10544662309368191,False
693,13961.35467,18931.22348,127.74137,22380.82319,3.55536,243,323,2,0.13769063180827887,False
694,13987.13682,25426.3872,80.74254,1361.70029,18.85424,243,433,1,0.0,False
697,14080.23914,12636.46915,80.88439,1727.03608,14.17638,245,215,1,0.11764705882352941,False
698,14028.79348,13688.85889,128.87211,2835.07776,20.15675,244,233,2,0.06405228758169935,False
699,14092.021,14819.13212,83.44324,1970.69131,12.73582,245,252,1,0.058823529411764705,False
701,13983.31853,25744.3495,86.27114,2242.63219,9.00479,243,439,1,0.011764705882352941,False
702,14034.72408,6012.12407,107.22497,4340.15079,10.10155,244,102,2,0.06884531590413942,False
703,14153.09233,7828.52335,87.21827,2768.04496,11.9921,246,133,2,0.12549019607843137,False
704,14070.12932,9520.53839,105.0917,2181.34109,23.47654,245,162,2,0.05403050108932461,False
705,14107.55341,10170.32192,87.10332,2113.21587,11.10334,245,173,1,0.0392156862745098,False
710,14137.82734,13133.82255,177.87799,18971.04711,5.99463,246,224,3,0.1545098039215686,False
711,14142.35563,18038.67911,137.02523,6266.46023,9.82016,246,307,2,0.06100217864923748,False
712,14230.28833,19912.79742,87.56921,2598.04203,10.35429,247,339,2,0.0196078431372549,False
713,14183.6928,21005.90022,77.93993,1782.40075,14.87756,247,358,1,0.01568627450980392,False
714,14213.32938,23063.21836,83.28724,2728.59918,11.09771,247,393,1,0.0980392156862745,False
716,14186.77833,9474.11988,98.43583,1942.84741,17.50955,247,161,2,0.026579520697167756,False
717,14142.17256,20512.12261,163.91233,3854.07058,26.9095,246,349,3,0.041568627450980396,False
718,14172.65124,21564.5995,131.51064,4796.94715,10.83608,246,367,2,0.03485838779956427,False
721,14248.1956,5649.99357,99.97665,4092.46599,9.4832,248,96,2,0.07625272331154684,False
722,14286.72735,11243.64612,135.55981,9299.83928,6.91023,248,192,2,0.11633986928104575,False
723,14167.10309,13212.75814,163.91336,16257.78869,6.90248,246,225,3,0.1705098039215686,False
726,14183.86648,19889.59599,105.45008,3363.63807,11.66507,247,339,2,0.0196078431372549,False
728,14319.43598,7622.37939,95.47397,4271.30587,9.79474,249,130,2,0.10588235294117647,False
729,14371.70767,8909.00981,157.84195,4659.75698,15.24161,250,152,3,0.10588235294117647,False
730,14306.7998,9119.42204,75.90281,1628.27865,12.24336,249,155,1,0.027450980392156862,False
734,14233.68259,23874.18892,93.39452,2036.84701,14.66213,248,407,2,0.08409586056644881,False
735,14378.46973,5406.61297,85.24197,3407.00131,10.85336,250,92,1,0.06666666666666667,False
736,14464.80375,10959.64957,95.69402,3874.21998,10.30544,252,187,2,0.09411764705882353,False
738,14445.23733,23551.83076,91.12027,3004.05089,8.65781,251,401,2,0.022657952069716776,False
739,14405.69212,4686.17336,83.49034,1496.85996,14.74953,251,80,1,0.023529411764705882,False
742,14376.46235,14999.01144,124.07279,4316.67416,14.98467,250,256,2,0.08540305010893247,False
745,14584.70354,16140.65547,97.64853,4802.45613,8.88763,254,275,2,0.06318082788671026,False
748,14541.91779,20501.57407,98.38935,1695.93194,18.56968,253,349,2,0.033115468409586055,False
750,14535.19392,6878.59697,81.47939,2347.8866,7.38692,253,117,1,0.0196078431372549,False
751,14498.70717,10978.34281,103.45775,2586.70712,12.98746,252,187,2,0.09411764705882353,False
754,14567.15861,21939.51503,75.73938,1226.24294,15.50486,253,374,1,0.043137254901960784,False
755,14553.12159,22474.42897,84.1001,3985.4751,7.77732,253,383,1,0.12156862745098039,False
756,14551.04745,22952.37517,89.84361,2563.71373,9.39283,253,391,2,0.013071895424836602,False
757,14601.89764,25570.74185,102.26544,2418.25387,14.41794,254,436,2,0.11241830065359476,False
759,14526.37458,11092.98464,111.44547,3920.44459,10.74428,253,189,2,0.05446623093681916,False
760,14708.79284,19349.65783,90.48846,3369.11978,10.64496,256,330,2,0.08627450980392157,False
761,14611.1225,23668.30317,96.88238,3552.36563,11.79488,254,403,2,0.03877995642701525,False
764,14721.79341,9943.29027,90.48446,2884.29577,12.33612,256,169,2,0.09891067538126361,False
765,14665.28305,10235.71522,95.40348,1990.17453,13.23363,255,174,2,0.04531590413943355,False
768,14626.09649,22276.15562,85.62908,1401.77818,15.53826,254,379,1,0.10588235294117646,False
769,14673.80362,25672.28073,112.45931,3474.83591,10.90916,255,437,2,0.12200435729847493,False
771,14768.39899,13677.18698,77.41892,1689.88025,13.88927,257,233,1,0.12941176470588234,False
772,14718.7009,14796.06062,76.74359,2622.78669,10.09037,256,252,1,0.050980392156862744,False
773,14754.13765,17816.53375,160.04458,89.65475,896.30304,257,304,3,0.04047058823529412,False
775,14608.53626,19818.35499,115.73119,3009.50121,14.94428,254,338,2,0.05795206971677559,False
776,14760.15265,20552.28421,96.37604,2865.92936,9.80311,257,350,2,0.07799564270152505,False
777,14860.61315,6170.98597,131.89315,7271.73709,8.10271,258,105,2,0.13333333333333336,False
779,14842.9887,7517.69381,109.76088,3390.26412,12.07002,258,128,2,0.06318082788671026,False
780,14706.82095,7601.60507,109.95955,3171.6256,13.11615,256,129,2,0.0801742919389978,False
781,14735.0831,10694.66404,78.78351,2137.25224,11.77422,256,182,1,0.050980392156862744,False
787,14794.60638,9007.06294,81.48427,1618.17015,17.16777,257,153,1,0.058823529411764705,False
788,14881.99361,9606.13394,103.53825,5165.60228,11.65917,259,164,2,0.1028322440087146,False
789,14809.60997,25462.83658,77.77546,2249.43229,10.10551,258,434,1,0.0392156862745098,False
791,14776.15704,13708.84184,130.91278,3684.06516,17.4911,257,234,2,0.08453159041394336,False
792,14917.93,16423.42447,94.03663,2414.86856,12.24042,259,280,2,0.01655773420479303,False
793,14801.64406,25681.23093,93.51017,2403.06405,12.37642,257,437,2,0.06492374727668844,False
794,14899.46281,9839.32635,95.81263,2672.61885,10.31344,259,168,2,0.04793028322440088,False
796,14949.272,12519.68533,104.02235,3563.97315,10.22186,260,213,2,0.06361655773420478,False
797,14847.23122,13735.47293,102.35563,2427.20279,15.23676,258,234,2,0.05751633986928105,False
799,15023.62426,23278.60587,87.61573,2776.09011,12.0415,261,397,2,0.03529411764705882,False
804,14936.73093,19416.6354,99.7318,6322.43977,7.6942,260,331,2,0.057952069716775606,False
805,15017.91136,20534.18095,128.36904,3309.1578,16.71018,261,350,2,0.04226579520697168,False
806,14979.14199,21836.47713,85.46676,3688.64248,8.92186,261,372,1,0.07058823529411765,False
807,15026.88501,23447.15646,88.85902,2205.48906,15.44407,261,399,2,0.04531590413943355,False
808,14932.20438,6103.49952,126.01672,5693.20385,12.21192,260,104,2,0.11459694989106756,False
809,14924.45855,9562.30867,119.07267,5665.13685,11.00127,260,163,2,0.09542483660130718,False
811,14984.82751,20435.27608,86.55549,2201.9859,12.55814,261,348,1,0.0,False
814,15194.85547,8169.26216,85.35309,2127.0756,9.9362,264,139,1,0.043137254901960784,False
815,15251.03265,8428.45045,91.2162,1301.68615,16.15417,265,144,2,0.032244008714596956,False
818,15183.75091,17479.12942,99.69843,2970.3176,10.84833,264,298,2,0.10326797385620914,False
820,15183.93798,7011.05162,115.42129,5833.82625,7.97517,264,119,2,0.08104575163398692,False
822,15316.81088,22910.1596,97.50038,2503.61136,12.39601,266,390,2,0.006100217864923747,False
823,15197.17039,8223.29297,228.92907,6783.72976,18.04723,264,140,4,0.043050108932461875,False
824,15235.87033,9303.65377,96.12714,3667.94935,9.43746,265,158,2,0.10501089324618736,False
827,15300.3624,21502.26532,81.56892,3280.85421,7.97423,266,366,1,0.03529411764705882,False
828,15275.37486,24362.54373,110.19788,4643.28869,11.67922,266,415,2,0.1132897603485839,False
829,15099.57948,24734.5542,84.08932,1008.30088,19.40125,263,421,1,0.15294117647058827,False
830,15424.52829,10357.9594,102.45677,2863.18034,14.8554,268,176,2,0.04793028322440088,False
831,15240.81863,13144.65082,87.54969,1821.29731,13.04625,265,224,2,0.03485838779956427,False
834,15390.46842,11279.02761,89.35702,2484.44635,12.85119,268,192,2,0.08976034858387799,False
837,15362.41555,15784.35431,137.19191,6712.93896,9.54138,267,269,2,0.07363834422657951,False
838,15354.04002,18462.06124,129.14879,9876.92161,6.87489,267,315,2,0.1616557734204793,False
839,15290.5557,20773.07863,82.05639,2947.89516,8.86848,266,354,1,0.00392156862745098,False
840,15255.05227,22341.97726,87.6805,1775.41601,17.48378,265,381,2,0.07494553376906318,False
841,15327.40813,23593.70603,75.55765,1840.8479,9.34683,267,402,1,0.023529411764705882,False
842,15361.21759,24337.10896,106.46612,4807.96035,10.48599,267,415,2,0.1045751633986928,False
843,15495.49296,6284.92628,76.38433,1236.39498,13.79826,269,107,1,0.10196078431372549,False
844,15531.36153,7507.56592,106.74192,2915.51386,13.42199,270,128,2,0.04444444444444444,False
845,15444.42087,19037.74281,86.37002,2650.54615,10.72411,269,324,1,0.027450980392156862,False
847,15513.88143,23027.02041,147.48017,6312.02949,11.18742,270,392,3,0.02494117647058823,False
849,15465.93319,13410.06343,76.01948,1114.45533,15.23889,269,228,1,0.01568627450980392,False
850,15457.04253,16170.29673,187.36078,16134.91835,7.70377,269,275,3,0.06996078431372549,False
851,15584.98539,17664.43757,95.53737,2833.32294,10.28333,271,301,2,0.07799564270152506,False
854,15449.35454,25500.92208,78.22636,1278.75766,13.31342,269,434,1,0.0,False
855,15635.99195,8914.5291,79.57744,1610.50524,18.80951,272,152,1,0.058823529411764705,False
858,15512.31267,9722.70826,139.52785,2986.84921,20.46787,270,166,2,0.045315904139433545,False
859,15579.56418,10546.96475,94.14779,10228.98534,3.48851,271,180,2,0.10718954248366014,False
860,15633.05121,10928.49632,77.82582,2360.8887,10.48858,272,186,1,0.09411764705882353,False
862,15488.31674,16401.34381,173.87789,6912.45496,14.97252,269,279,3,0.12909803921568627,False
863,15541.18832,17423.50969,130.15226,3749.33384,16.95025,270,297,2,0.06579520697167755,False
864,15587.68228,7634.90795,86.45855,2280.63354,9.97129,271,130,1,0.01568627450980392,False
866,15605.80695,19414.41831,83.94842,3875.77255,8.26865,271,331,1,0.09019607843137256,False
868,15785.42643,8734.88679,96.13857,1919.23499,17.66712,275,149,2,0.08540305010893245,False
871,15657.42634,17617.75973,101.72188,3976.02435,8.2588,272,300,2,0.02832244008714597,False
872,15813.69402,21871.73923,107.79769,4350.74833,9.72366,275,373,2,0.048801742919389976,False
875,15810.63936,8301.54933,96.21886,2305.46466,13.34155,275,141,2,0.06623093681917211,False
878,15716.04443,16558.76681,96.15365,2676.08058,13.48962,273,282,2,0.05185185185185185,False
879,15715.50423,20224.42249,79.92509,2078.90636,11.79033,273,345,1,0.0392156862745098,False
881,15889.74502,13449.71672,96.59943,3080.07048,8.15942,276,229,2,0.0457516339869281,False
884,15803.51592,16198.0312,90.12147,1846.1954,12.81062,275,276,2,0.024400871459694988,False
885,15958.67604,17097.38719,91.38725,2838.61177,12.44652,278,291,2,0.0636165577342048,False
886,15921.80055,18108.94041,142.95578,4553.10568,10.71323,277,308,2,0.05577342047930283,False
889,15972.92543,8620.90899,75.77905,792.50681,16.65093,278,147,1,0.054901960784313725,False
891,15936.64266,18111.97727,118.14954,3608.75742,12.49115,277,309,2,0.06797385620915034,False
893,15865.5888,23212.41876,158.91327,9192.22396,7.92764,276,395,3,0.05647058823529411,False
894,15884.10537,24283.01949,88.33034,5089.59853,9.25758,276,414,2,0.04705882352941176,False
895,15998.73239,24669.8346,115.67612,5393.82222,7.82059,278,420,2,0.06884531590413942,False
896,16062.16435,9376.77953,120.93815,7615.99981,8.49632,279,160,2,0.2139433551198257,True
897,16020.77892,10918.92867,95.21083,2849.74441,10.73698,279,186,2,0.05664488017429194,False
899,15924.01793,21907.75068,75.11649,2496.76296,9.7133,277,373,1,0.027450980392156862,False
902,16078.47945,12699.02099,85.81392,2220.1497,9.35904,280,216,1,0.047058823529411764,False
906,16114.34639,17131.95956,150.83703,6690.52906,12.18496,280,292,3,0.0596078431372549,False
907,16140.46155,19615.48115,108.32017,4501.45031,10.55126,281,334,2,0.06623093681917211,False
908,16185.85962,13639.20268,83.40377,1875.74378,12.30636,281,232,1,0.027450980392156862,False
909,16217.29802,17266.02619,94.41457,3320.75011,12.67987,282,294,2,0.02047930283224401,False
914,16247.09296,16254.27787,147.88733,6087.61451,9.6956,283,277,3,0.05411764705882352,False
915,16357.98788,16787.65092,96.50272,1505.70549,19.42966,284,286,2,0.0457516339869281,False
916,16307.63438,17548.56424,119.94947,3739.5713,12.54517,284,299,2,0.12374727668845316,False
917,16126.0275,18009.49199,94.10364,1908.91223,14.92008,280,307,2,0.058823529411764705,False
919,16233.03883,24939.05044,81.94216,2300.85662,8.1651,282,425,1,0.07058823529411765,False
922,16227.37893,8279.32883,75.71141,1371.31632,11.63563,282,141,1,0.023529411764705882,False
928,16336.47047,9457.6972,155.92802,15303.00913,8.95847,284,161,3,0.15027450980392157,False
930,16569.85669,11485.72162,89.35004,2400.68471,10.97774,288,196,2,0.06666666666666668,False
938,16507.20847,22376.66264,76.10079,1406.64814,12.54437,287,381,1,0.0,False
939,16592.44106,11001.78569,96.35577,15590.24162,2.71464,289,187,2,0.052723311546840956,False
940,16563.8493,22662.19936,95.09636,3456.63156,8.03843,288,386,2,0.022222222222222223,False
941,16626.40664,23238.9613,101.09841,2643.33923,15.27432,289,396,2,0.08366013071895424,False
942,16675.71526,24660.57269,98.18798,5129.53706,9.31078,290,420,2,0.02832244008714597,False
943,16664.74005,25046.52951,107.69315,4596.42552,9.76794,290,427,2,0.08671023965141611,False
945,16615.65135,9875.11845,111.70296,7238.36033,5.81733,289,168,2,0.06100217864923748,False
946,16607.64067,11438.95792,95.13935,3276.53711,10.1315,289,195,2,0.060130718954248374,False
950,16655.15762,17319.3194,164.22122,10139.0624,8.61717,290,295,3,0.1846274509803922,True
952,16701.13088,18845.31586,81.24186,1716.03535,13.68084,290,321,1,0.043137254901960784,False
953,16612.78164,21876.99779,80.05034,1591.82139,9.87179,289,373,1,0.0,False
955,16623.93927,7866.20195,77.40965,1298.89382,15.06167,289,134,1,0.0,False
956,16651.96514,10693.23763,109.47992,5964.36273,9.0364,290,182,2,0.052723311546840956,False
957,16765.33234,14636.03658,79.45315,1685.27936,9.51526,292,249,1,0.09411764705882353,False
958,16774.01609,19755.37726,102.21448,2232.39355,11.32828,292,337,2,0.028758169934640518,False
959,16669.8771,23339.90696,88.43922,2132.88953,11.06071,290,398,2,0.06143790849673203,False
960,16675.07747,24386.77253,93.40743,2342.87495,8.95186,290,415,2,0.03311546840958605,False
961,16766.18098,8338.33503,77.10602,1035.88785,20.00706,292,142,1,0.00784313725490196,False
962,16808.33476,13724.81356,85.31383,2381.4434,13.19282,292,234,1,0.0,False
964,16720.45406,23167.45471,79.67296,2099.06075,11.31161,291,395,1,0.050980392156862744,False
971,16779.94752,19742.37891,82.2424,1749.38487,12.54647,292,336,1,0.0392156862745098,False
