"id","x [nm]","y [nm]","sigma [nm]","intensity [photon]","uncertainty_xy [nm]"
469,11624.56102,21983.85927,112.98746,2895.63531,10.63109
470,11730.5241,2323.12525,48.48643,359.63992,18.46551
471,11705.02409,5568.94628,47.3111,542.11536,11.00197
472,11624.94382,6395.49392,92.39305,2387.48593,9.68128
473,11623.9339,6732.70588,82.35458,3409.67776,9.65987
474,11719.93014,14214.30356,60.48735,726.24518,14.29601
475,11754.77561,22464.0652,116.56055,6658.87678,8.35935
476,11614.93706,24399.59464,165.30335,12815.94674,7.26124
477,11746.48066,1722.16292,61.14391,582.75215,13.05423
478,11759.81007,13086.31323,64.96998,1170.40082,10.28976
479,11698.40404,23196.51402,125.54665,3006.13255,20.37781
480,11979.4089,8197.74378,98.62118,2645.80783,14.3017
481,11856.2441,10326.42409,29.66887,284.40505,8.62318
482,11824.54213,13683.00736,96.34539,3206.46614,11.02597
483,11852.61578,19937.16356,86.77802,3086.96034,11.51969
484,11906.17692,20334.23186,129.6083,4055.9206,13.0622
485,11909.32766,2483.53264,46.22339,626.39673,10.35005
486,11913.41124,2701.91369,78.65683,1779.17932,8.86086
487,11880.11341,3752.71745,34.91545,216.73403,12.73636
488,11810.47609,5259.2744,88.35986,2152.74847,9.83027
489,11881.83003,7233.98506,60.35249,948.80126,10.50894
490,11935.52786,17192.87733,65.71517,1120.20627,11.45818
491,11831.72983,21918.22149,93.8957,2703.18456,14.39638
492,11948.42457,3424.03028,60.22086,834.2223,9.92757
493,11950.87984,4066.72976,52.27439,496.95043,9.82585
494,12062.51745,7531.46256,56.0532,859.45196,11.40905
495,11996.50019,16468.3164,86.21675,4210.80109,8.38344
496,12020.32234,6222.93623,55.12899,815.83685,9.44176
497,12016.43189,8832.08314,89.22678,3448.89034,7.61581
498,12000.42083,15935.58755,102.11465,4596.18189,10.12768
499,12016.3112,17661.46268,124.10951,42022.06737,2.04052
500,12126.47667,19142.25735,77.64311,1032.2356,16.86365
501,11980.61244,23542.3074,40.10427,643.78997,7.42566
502,12072.95696,12729.73255,51.0831,678.31573,8.85049
503,12012.17829,18299.16128,140.61365,6916.91999,11.07125
504,12137.17407,1997.85508,45.35673,567.08902,9.64546
505,12093.43529,4697.11026,73.33098,2344.60044,8.77639
506,12134.39283,8076.18968,133.17043,6647.15923,9.98795
507,12124.62951,8130.49418,142.43274,7634.10017,10.79822
508,12106.92916,9424.88032,89.28563,3306.57616,9.4475
509,12112.54626,14058.40979,97.80283,6752.41176,6.61754
510,12063.22619,21974.33623,80.7809,2106.17855,11.84854
511,12099.2221,22701.10141,45.21028,635.25368,13.65109
512,12222.38794,7083.74762,103.12415,2686.75004,12.46594
513,12178.01297,12474.89872,58.281,433.45274,13.65699
514,12142.05988,13894.86305,137.62119,7849.66417,9.0501
515,12164.76296,15529.93095,83.68333,2888.47819,9.91816
516,12070.0423,20228.46267,109.99204,5117.9843,11.15572
517,12166.36535,20788.1888,139.31999,8383.47046,7.05549
518,12253.21078,2625.33505,52.07326,932.34191,9.80893
519,12199.68875,7560.07712,68.87025,2165.35482,8.66478
520,12289.46226,10459.93344,96.92562,1882.82042,12.75767
521,12232.73582,14398.93875,92.74449,3381.65164,11.26527
522,12150.77931,14879.76255,54.04626,520.09948,14.6518
523,12199.71713,23817.83425,94.02696,2615.96216,13.34803
524,12209.63174,24263.34534,43.63701,539.6686,10.08641
525,12300.60989,5505.91339,52.26946,928.48741,7.67684
526,12306.85675,5896.51891,100.26826,3529.54352,9.18631
527,12361.70351,21422.93211,112.29231,4124.92696,12.79504
528,12280.73733,23017.19932,66.91121,1520.37433,9.27159
529,12358.12277,4047.67397,37.95983,482.64061,10.16368
530,12306.09354,4950.76026,74.85783,2268.58551,7.79129
531,12462.62452,6487.75154,62.81964,1366.15859,9.51593
532,12284.71898,7145.24447,101.66584,3531.77177,13.1338
533,12254.9437,7987.54851,100.76003,4100.72392,10.73752
534,12298.94723,21247.29331,108.65446,3730.47711,11.83316
535,12347.75104,3132.78504,97.11991,2330.51311,12.2393
536,12371.09886,3820.39084,62.47818,963.81587,11.16038
537,12426.53946,10556.80572,108.24521,1838.48041,15.14082
538,12319.02624,20826.38919,97.52823,4146.63548,9.36396
539,12346.16342,22186.15562,87.67296,1614.18018,13.79639
540,12527.81182,13915.19011,113.89102,4183.86933,11.09175
541,12513.14864,15789.03666,63.1186,1227.69088,11.92894
542,12440.77258,19525.64329,138.13037,54310.86924,3.4492
543,12465.49143,21530.25376,106.2859,3947.32659,10.83359
544,12588.54474,23432.04918,100.75809,2531.02176,11.84298
545,12436.84136,24793.74676,41.24904,553.55581,7.03232
546,12424.05072,2704.95546,58.58652,719.637,15.33901
547,12476.20979,6395.63792,93.75244,2836.69331,10.16718
548,12518.08348,8850.14903,112.03926,2780.40082,14.05993
549,12518.77801,11254.50062,37.60526,216.3274,13.00074
550,12420.0189,14542.81243,57.01618,781.76315,14.55255
551,12538.93805,16967.82873,99.61309,2890.72233,12.2904
552,12462.23353,18059.87139,48.73177,631.78752,10.91034
553,12538.03009,18851.67141,136.96102,9383.48691,7.27343
554,12573.31994,22753.83612,74.2202,1849.79858,11.16538
555,12740.40506,4348.8257,107.33116,1980.34309,15.18922
556,12588.32874,13816.60076,84.82928,2869.10367,13.16783
557,12582.83462,15315.81784,86.29942,1283.55738,16.95299
558,12734.87395,7631.194,90.32187,2255.37155,9.01906
559,12666.28122,9046.27304,83.35806,1579.89811,13.70061
560,12654.58388,9762.18331,95.10735,2192.41725,14.04144
561,12654.24949,13483.65856,70.52873,1553.10448,10.99557
562,12693.80796,17161.96684,98.38058,2851.99499,15.18408
563,12628.46422,17720.2447,48.26568,856.25686,8.80132
564,12591.4287,20234.3899,62.73209,574.96739,17.06081
565,12601.9697,23539.1862,214.35772,8541.10819,14.033
566,12651.63707,25189.63742,56.50586,929.32776,10.06125
567,12691.30955,3398.06597,56.04351,985.3505,9.18674
568,12610.14828,8438.8956,108.96666,4329.47419,10.38999
569,12752.20408,23852.76285,150.72708,10342.92522,7.51355
570,12741.1776,10605.70586,64.17942,1622.18248,9.69111
571,12762.89936,12654.0737,38.82223,489.57595,8.94046
572,12749.77988,15481.90739,56.81356,1027.16079,11.53673
573,12800.10401,16475.06681,103.59863,3293.93934,10.66879
574,12740.06205,17339.77028,66.53882,2138.70673,8.18702
575,12710.34843,21457.32595,58.93983,996.5485,16.00511
576,12741.32551,22217.48127,45.75453,390.09983,15.55301
577,12735.02983,22502.62179,63.97542,1413.7438,9.07334
578,12899.50041,4036.74412,174.98581,4635.77105,13.47092
579,12828.19974,4279.14116,109.84509,2060.60182,18.51183
580,12776.60914,7665.53527,95.48668,2771.72372,10.6666
581,12857.02357,10226.46752,74.4139,1733.23313,13.45491
582,12903.98805,14867.6872,101.21012,1219.90445,26.22557
583,12666.28687,15182.81682,68.77895,1168.73987,14.69182
584,12796.25402,16062.52666,78.16673,1006.86642,19.17052
585,12939.71648,20568.14985,103.02378,2944.66804,10.81687
586,12891.04983,6899.62578,46.92815,549.06647,8.6399
587,12843.4517,17979.01546,43.48743,678.49981,8.49164
588,12870.84981,18559.95955,61.89594,1909.89249,7.16322
589,12894.82615,4921.82657,88.32251,1711.6303,15.12768
590,12956.23247,6147.41902,52.05258,817.70997,9.3138
591,12916.41017,9644.12047,80.02722,1484.29741,12.20554
592,12940.48582,12496.74231,30.93842,314.03046,9.66768
593,12992.21424,3654.28776,86.17039,2673.28228,8.1519
594,13001.75087,5366.32463,122.38739,4059.54988,11.30431
595,13010.56571,7142.47951,81.72301,890.11773,16.48392
596,12975.75405,19684.50607,65.65231,1891.55916,8.3734
597,13001.00155,21257.62051,65.04312,1522.86579,11.10687
598,12974.01897,24601.95487,113.14003,4428.93401,11.14765
599,12921.62974,25304.10209,58.52716,682.12891,12.32502
600,13071.82043,3252.82591,20.44704,215.95781,5.24575
601,13045.82679,10995.6799,103.48605,1647.23994,19.51003
602,13114.00973,21889.11734,91.16557,4713.32107,7.66772
603,13065.62999,4147.08047,104.08376,3638.3873,11.86705
604,13067.36028,4684.85326,61.8608,1205.63119,10.62862
605,13109.45166,8322.46183,73.31586,2111.63678,8.3088
606,13145.72824,11584.16689,76.35654,1143.69085,12.8663
607,13107.75979,12094.14769,141.12008,3433.44767,12.02837
608,13097.60463,14902.47225,67.77892,1157.47444,14.15033
609,13058.08414,17015.38218,97.31993,5046.78749,8.99926
610,13072.87853,20228.08005,46.16987,462.77488,12.0531
611,13126.39648,20607.79369,94.03488,5741.0454,6.9312
612,13086.51337,22961.74881,95.55816,3456.19775,10.58151
613,13024.74589,24181.35379,113.04547,5755.10307,11.1744
614,13133.01279,10359.20241,86.52204,2201.01749,12.60245
615,13168.0855,13007.47996,91.73798,16633.15892,2.27783
616,13102.69445,15723.80262,60.21248,1384.63698,9.74688
617,13207.64352,7504.03047,50.70731,598.4664,11.93721
618,13187.18613,9843.32793,105.12758,1923.03694,18.25383
619,13194.92023,16237.93231,111.36415,8164.56194,8.95663
620,13295.60336,18322.89667,119.99035,5945.40961,8.93272
621,13212.64472,19018.43197,54.07588,1446.03346,7.91659
622,13280.4383,19315.4295,86.12397,2064.27151,10.78699
623,13176.53077,22756.50967,94.88829,2401.92196,12.31419
624,13334.35969,17994.38635,77.95994,1840.09981,10.92703
625,13339.54938,18555.73565,87.03089,2793.53489,12.2725
626,13253.95235,25482.80454,40.5659,439.6969,8.89221
627,13373.55865,6469.07981,114.16552,6570.23112,6.99887
628,13307.86082,13710.0056,75.35259,1919.30648,15.62898
629,13355.0654,22198.30107,88.38197,2205.64115,15.39015
630,13356.16269,4511.24729,79.5499,2116.43469,12.70304
631,13382.74719,6608.02682,107.89507,5486.49816,9.55339
632,13394.93132,10653.19855,73.69599,1478.7862,12.96556
633,13369.07639,13356.74887,82.40001,2629.80518,12.77673
634,13378.77616,14133.06755,118.38437,10551.45417,6.49739
635,13350.87158,20761.31145,118.16946,3704.44926,13.592
636,13457.81418,21319.30106,87.4266,3190.1489,11.08663
637,13491.3607,4225.75339,126.93567,7410.47805,7.84589
638,13435.24263,5709.38901,63.6226,1651.98711,7.5472
639,13482.42133,12208.42857,89.05794,2803.9589,9.42844
640,13430.42897,14755.76636,37.68902,475.51984,8.73116
641,13341.37765,18302.94813,101.71576,4679.72034,10.89367
642,13515.43102,19951.14508,90.46999,1838.02012,13.42548
643,13441.68803,22029.62166,158.3405,8547.51789,10.57621
644,13393.27609,24772.84319,40.24201,386.61136,10.04063
645,13658.44218,7560.92215,74.12151,1903.95513,9.92593
646,13555.09638,8366.64766,89.42544,2877.55156,8.98505
647,13576.59788,12730.12999,51.5818,727.19407,16.69112
648,13590.05331,15537.84647,75.71143,2989.68425,9.21788
649,13570.95442,18691.33032,100.43881,3600.37112,13.53617
650,13571.33356,23650.41756,95.66597,3995.57635,8.83807
651,13447.37594,24126.79896,81.72477,2471.53593,12.90391
652,13526.07042,24417.52587,52.67616,691.78841,18.02159
653,13559.40046,17465.48131,34.65823,380.03332,7.97128
654,13585.3801,12023.14604,92.42579,3335.13126,10.76888
655,13703.44436,21497.55294,96.07644,4755.17169,11.25755
656,13656.42348,22127.07675,103.36699,2509.50814,13.70394
657,13684.12211,7535.70659,71.23729,2092.5884,8.21281
658,13703.52391,9812.98467,141.27239,10390.38948,7.08387
659,13729.84366,22988.40071,85.27777,2173.42142,12.09271
660,13666.18093,25287.37537,74.39966,2743.24083,8.67305
661,13764.66651,4973.67703,45.64202,620.0297,10.65537
662,13717.50129,5216.25383,91.77149,3273.53359,8.27502
663,13845.84828,11181.57116,86.27391,1827.77063,13.26095
664,13816.95384,13359.88853,105.74224,3636.5345,11.82681
665,13780.138,16081.64468,84.70651,2705.15147,8.95899
666,13863.02135,19280.69348,80.26531,2006.0914,11.97529
667,13664.92478,6520.81381,117.60277,3628.13843,12.11531
668,13901.58811,8934.61746,79.52211,1052.5573,19.99692
669,13796.75719,14691.49306,49.65713,435.66723,17.87928
670,13764.96582,15204.94467,86.2822,1955.85433,15.444
671,13789.25216,17264.64733,43.23452,494.48088,9.00375
672,13804.29485,17683.82724,35.22269,492.79509,7.57302
673,13824.19497,18481.58678,75.51034,1843.13085,12.83649
674,13795.58172,22672.11186,160.20184,8766.58989,9.53107
675,13726.24266,23491.33122,91.15455,3045.99329,9.75609
676,13811.28192,24521.75109,67.58494,2081.11083,10.45023
677,13867.98105,9368.87793,64.55395,1451.4733,9.48123
678,13859.42656,11580.52548,71.27372,2289.3057,7.80883
679,13911.97959,20762.05928,126.5258,7678.74901,9.08895
680,13872.69962,24457.99295,67.47139,1895.95702,11.94843
681,14032.57854,8691.51408,92.37137,2439.24284,13.12129
682,13944.35817,10560.54746,52.0728,656.10138,12.80113
683,13817.62439,12031.84323,75.41208,1244.77718,15.30574
684,14021.52977,13465.29159,107.5444,3774.66397,14.83316
685,13860.60855,14005.51274,91.72467,2728.9093,10.84243
686,13924.41201,16884.27392,56.95479,697.92958,11.42341
687,13894.30489,21692.1797,114.49246,4980.90258,9.95086
688,13903.28439,23831.33699,97.72054,3937.42952,9.56476
689,13926.0741,4146.12113,78.54261,1728.41534,12.14243
690,14043.2449,6800.92142,111.78506,4280.79264,10.38778
691,14018.92598,15194.92423,70.15924,1855.32895,10.77929
692,14030.58204,18335.14725,129.9788,4763.48146,12.03442
693,13961.35467,18931.22348,127.74137,22380.82319,3.55536
694,13987.13682,25426.3872,80.74254,1361.70029,18.85424
695,14014.63582,3810.38623,39.6117,368.2614,11.35148
696,14050.82635,5219.9972,73.14239,2672.41871,6.44419
697,14080.23914,12636.46915,80.88439,1727.03608,14.17638
698,14028.79348,13688.85889,128.87211,2835.07776,20.15675
699,14092.021,14819.13212,83.44324,1970.69131,12.73582
700,14019.04797,24833.97098,67.56568,1567.04816,12.15355
701,13983.31853,25744.3495,86.27114,2242.63219,9.00479
702,14034.72408,6012.12407,107.22497,4340.15079,10.10155
703,14153.09233,7828.52335,87.21827,2768.04496,11.9921
704,14070.12932,9520.53839,105.0917,2181.34109,23.47654
705,14107.55341,10170.32192,87.10332,2113.21587,11.10334
706,14124.94335,15585.67196,41.93275,505.71923,11.4911
707,14062.13707,4263.15554,66.13543,1051.73968,11.97681
708,14194.16807,4755.78353,74.03711,2425.24863,7.26068
709,14153.81989,12144.29405,51.17759,810.51596,10.27508
710,14137.82734,13133.82255,177.87799,18971.04711,5.99463
711,14142.35563,18038.67911,137.02523,6266.46023,9.82016
712,14230.28833,19912.79742,87.56921,2598.04203,10.35429
713,14183.6928,21005.90022,77.93993,1782.40075,14.87756
714,14213.32938,23063.21836,83.28724,2728.59918,11.09771
715,14206.02335,7116.63345,59.70152,915.07999,12.9906
716,14186.77833,9474.11988,98.43583,1942.84741,17.50955
717,14142.17256,20512.12261,163.91233,3854.07058,26.9095
718,14172.65124,21564.5995,131.51064,4796.94715,10.83608
719,14250.45035,22380.4987,43.29061,498.68705,10.14966
720,14088.91301,24727.49772,69.35752,1546.96541,12.38104
721,14248.1956,5649.99357,99.97665,4092.46599,9.4832
722,14286.72735,11243.64612,135.55981,9299.83928,6.91023
723,14167.10309,13212.75814,163.91336,16257.78869,6.90248
724,14271.07408,15861.25607,71.98289,1131.30758,14.13818
725,14238.27476,19550.4284,42.43295,510.5278,10.22031
726,14183.86648,19889.59599,105.45008,3363.63807,11.66507
727,14266.77542,3922.08752,38.0909,487.0699,7.93192
728,14319.43598,7622.37939,95.47397,4271.30587,9.79474
729,14371.70767,8909.00981,157.84195,4659.75698,15.24161
730,14306.7998,9119.42204,75.90281,1628.27865,12.24336
731,14254.97439,12556.82283,59.81626,1643.61807,8.61154
732,14313.67053,16734.11912,49.81546,522.29588,12.15049
733,14313.50615,17481.62483,59.91458,881.31398,10.54093
734,14233.68259,23874.18892,93.39452,2036.84701,14.66213
735,14378.46973,5406.61297,85.24197,3407.00131,10.85336
736,14464.80375,10959.64957,95.69402,3874.21998,10.30544
737,14297.97726,14185.18968,74.91823,1776.72362,10.24191
738,14445.23733,23551.83076,91.12027,3004.05089,8.65781
739,14405.69212,4686.17336,83.49034,1496.85996,14.74953
740,14423.51942,8024.75398,50.87812,1067.18582,9.49653
741,14409.72106,11757.0666,60.38147,1041.8129,10.15329
742,14376.46235,14999.01144,124.07279,4316.67416,14.98467
743,14439.74602,17848.39914,67.59918,1417.05284,13.79447
744,14426.95468,21103.06907,71.78348,2294.39468,9.7955
745,14584.70354,16140.65547,97.64853,4802.45613,8.88763
746,14519.51357,18386.98677,71.14826,1686.05692,12.26957
747,14526.85761,19073.04585,54.53967,889.35012,15.81536
748,14541.91779,20501.57407,98.38935,1695.93194,18.56968
749,14516.9803,24434.87641,66.43184,889.66179,13.61114
750,14535.19392,6878.59697,81.47939,2347.8866,7.38692
751,14498.70717,10978.34281,103.45775,2586.70712,12.98746
752,14583.5367,12120.93515,72.38255,2262.9465,11.36096
753,14478.86579,16842.33323,69.01713,888.91143,11.84864
754,14567.15861,21939.51503,75.73938,1226.24294,15.50486
755,14553.12159,22474.42897,84.1001,3985.4751,7.77732
756,14551.04745,22952.37517,89.84361,2563.71373,9.39283
757,14601.89764,25570.74185,102.26544,2418.25387,14.41794
758,14615.08122,8849.6233,74.21188,1544.63119,13.03843
759,14526.37458,11092.98464,111.44547,3920.44459,10.74428
760,14708.79284,19349.65783,90.48846,3369.11978,10.64496
761,14611.1225,23668.30317,96.88238,3552.36563,11.79488
762,14641.62812,8001.37253,58.56776,1017.72185,11.36345
763,14674.41459,8339.54268,51.87371,1054.22919,8.95334
764,14721.79341,9943.29027,90.48446,2884.29577,12.33612
765,14665.28305,10235.71522,95.40348,1990.17453,13.23363
766,14653.98881,15889.10898,65.75556,1822.44578,9.98879
767,14611.03419,17037.31389,56.20488,540.69834,14.8331
768,14626.09649,22276.15562,85.62908,1401.77818,15.53826
769,14673.80362,25672.28073,112.45931,3474.83591,10.90916
770,14694.64351,4545.34176,41.71502,359.92077,10.67823
771,14768.39899,13677.18698,77.41892,1689.88025,13.88927
772,14718.7009,14796.06062,76.74359,2622.78669,10.09037
773,14754.13765,17816.53375,160.04458,89.65475,896.30304
774,14719.77458,18720.49107,53.86037,829.04125,14.70543
775,14608.53626,19818.35499,115.73119,3009.50121,14.94428
776,14760.15265,20552.28421,96.37604,2865.92936,9.80311
777,14860.61315,6170.98597,131.89315,7271.73709,8.10271
778,14826.00454,7088.46757,62.13395,667.28491,21.34028
779,14842.9887,7517.69381,109.76088,3390.26412,12.07002
780,14706.82095,7601.60507,109.95955,3171.6256,13.11615
781,14735.0831,10694.66404,78.78351,2137.25224,11.77422
782,14761.19897,11922.25696,48.46668,1030.60622,10.32596
783,14834.86683,13970.55958,69.01629,868.62726,14.01964
784,14704.78101,21320.27483,69.53278,2441.19675,7.92693
785,14839.91095,24108.92433,62.50435,923.27532,11.71445
786,14895.6618,4881.81003,56.97482,614.5916,9.78591
787,14794.60638,9007.06294,81.48427,1618.17015,17.16777
788,14881.99361,9606.13394,103.53825,5165.60228,11.65917
789,14809.60997,25462.83658,77.77546,2249.43229,10.10551
790,14847.35273,5371.07816,72.95201,1827.75221,9.28351
791,14776.15704,13708.84184,130.91278,3684.06516,17.4911
792,14917.93,16423.42447,94.03663,2414.86856,12.24042
793,14801.64406,25681.23093,93.51017,2403.06405,12.37642
794,14899.46281,9839.32635,95.81263,2672.61885,10.31344
795,14882.66368,11899.65164,49.37642,665.29244,12.20361
796,14949.272,12519.68533,104.02235,3563.97315,10.22186
797,14847.23122,13735.47293,102.35563,2427.20279,15.23676
798,14953.5573,17844.72555,44.24001,478.91038,13.68227
799,15023.62426,23278.60587,87.61573,2776.09011,12.0415
800,15052.58417,12901.10713,67.05747,1440.17198,11.04141
801,15124.02868,15267.4352,65.27791,674.59548,15.94411
802,15015.07937,15497.44558,39.23019,593.86333,7.79303
803,15030.55129,17005.93746,59.40878,1267.60389,12.52311
804,14936.73093,19416.6354,99.7318,6322.43977,7.6942
805,15017.91136,20534.18095,128.36904,3309.1578,16.71018
806,14979.14199,21836.47713,85.46676,3688.64248,8.92186
807,15026.88501,23447.15646,88.85902,2205.48906,15.44407
808,14932.20438,6103.49952,126.01672,5693.20385,12.21192
809,14924.45855,9562.30867,119.07267,5665.13685,11.00127
810,15110.65816,19086.03953,65.57776,1681.03927,12.21747
811,14984.82751,20435.27608,86.55549,2201.9859,12.55814
812,15073.96374,25130.23405,55.83593,802.57758,10.19349
813,15136.37396,5231.89051,46.89508,590.34306,10.17269
814,15194.85547,8169.26216,85.35309,2127.0756,9.9362
815,15251.03265,8428.45045,91.2162,1301.68615,16.15417
816,15109.05075,10962.6659,46.97647,1203.11066,6.41403
817,15206.11895,16870.60732,72.76313,1400.12045,15.87144
818,15183.75091,17479.12942,99.69843,2970.3176,10.84833
819,15084.17313,25679.95148,45.58271,577.08879,9.37362
820,15183.93798,7011.05162,115.42129,5833.82625,7.97517
821,15142.84246,20016.31594,61.49326,706.14751,14.02454
822,15316.81088,22910.1596,97.50038,2503.61136,12.39601
823,15197.17039,8223.29297,228.92907,6783.72976,18.04723
824,15235.87033,9303.65377,96.12714,3667.94935,9.43746
825,15267.8842,14012.66927,45.3686,577.37296,8.89298
826,15220.79337,18219.26253,52.00392,808.84749,11.41654
827,15300.3624,21502.26532,81.56892,3280.85421,7.97423
828,15275.37486,24362.54373,110.19788,4643.28869,11.67922
829,15099.57948,24734.5542,84.08932,1008.30088,19.40125
830,15424.52829,10357.9594,102.45677,2863.18034,14.8554
831,15240.81863,13144.65082,87.54969,1821.29731,13.04625
832,15278.28666,4943.47214,16.53105,140.09183,7.05025
833,15411.21237,6602.26648,73.70777,1663.52006,11.24738
834,15390.46842,11279.02761,89.35702,2484.44635,12.85119
835,15405.1108,11869.49506,72.83985,2354.5171,7.75429
836,15384.25405,12775.44241,51.43335,852.12381,8.65478
837,15362.41555,15784.35431,137.19191,6712.93896,9.54138
838,15354.04002,18462.06124,129.14879,9876.92161,6.87489
839,15290.5557,20773.07863,82.05639,2947.89516,8.86848
840,15255.05227,22341.97726,87.6805,1775.41601,17.48378
841,15327.40813,23593.70603,75.55765,1840.8479,9.34683
842,15361.21759,24337.10896,106.46612,4807.96035,10.48599
843,15495.49296,6284.92628,76.38433,1236.39498,13.79826
844,15531.36153,7507.56592,106.74192,2915.51386,13.42199
845,15444.42087,19037.74281,86.37002,2650.54615,10.72411
846,15421.06483,22118.35333,72.91042,1335.90784,13.74241
847,15513.88143,23027.02041,147.48017,6312.02949,11.18742
848,15500.39927,9766.37327,64.81231,1280.20875,11.16097
849,15465.93319,13410.06343,76.01948,1114.45533,15.23889
850,15457.04253,16170.29673,187.36078,16134.91835,7.70377
851,15584.98539,17664.43757,95.53737,2833.32294,10.28333
852,15482.63651,19822.15073,59.04085,1149.32895,10.82963
853,15456.66709,21246.76906,70.42676,983.67831,13.48694
854,15449.35454,25500.92208,78.22636,1278.75766,13.31342
855,15635.99195,8914.5291,79.57744,1610.50524,18.80951
856,15519.25979,11243.58629,66.98273,1556.68587,13.47164
857,15518.44407,13732.65289,61.47275,895.7738,13.43525
858,15512.31267,9722.70826,139.52785,2986.84921,20.46787
859,15579.56418,10546.96475,94.14779,10228.98534,3.48851
860,15633.05121,10928.49632,77.82582,2360.8887,10.48858
861,15607.19731,14955.27312,59.85382,880.327,11.80523
862,15488.31674,16401.34381,173.87789,6912.45496,14.97252
863,15541.18832,17423.50969,130.15226,3749.33384,16.95025
864,15587.68228,7634.90795,86.45855,2280.63354,9.97129
865,15606.10066,14462.50272,69.52456,1330.20474,10.35197
866,15605.80695,19414.41831,83.94842,3875.77255,8.26865
867,15636.47744,6274.78502,68.24091,1441.22637,10.85304
868,15785.42643,8734.88679,96.13857,1919.23499,17.66712
869,15673.39423,9834.30384,55.02759,643.24395,12.59926
870,15723.96827,13806.03237,63.34536,804.12951,18.38879
871,15657.42634,17617.75973,101.72188,3976.02435,8.2588
872,15813.69402,21871.73923,107.79769,4350.74833,9.72366
873,15709.96102,6620.26987,74.45299,1880.82111,11.27552
874,15778.638,7987.91655,56.38297,821.33743,11.33101
875,15810.63936,8301.54933,96.21886,2305.46466,13.34155
876,15823.86234,12981.3593,37.18312,302.04885,11.62342
877,15790.18494,14005.563,66.7651,1511.37417,8.60816
878,15716.04443,16558.76681,96.15365,2676.08058,13.48962
879,15715.50423,20224.42249,79.92509,2078.90636,11.79033
880,15794.19069,23981.72467,70.73253,2409.866,8.93626
881,15889.74502,13449.71672,96.59943,3080.07048,8.15942
882,15905.22626,7482.54197,27.65384,296.13643,8.46259
883,15846.27513,12307.86019,74.88443,1309.50266,11.35436
884,15803.51592,16198.0312,90.12147,1846.1954,12.81062
885,15958.67604,17097.38719,91.38725,2838.61177,12.44652
886,15921.80055,18108.94041,142.95578,4553.10568,10.71323
887,15887.21327,19262.55511,63.23477,1539.96971,11.1598
888,16020.51145,7122.80874,55.74006,724.26252,13.2264
889,15972.92543,8620.90899,75.77905,792.50681,16.65093
890,15972.55859,15436.93235,29.1029,231.725,8.48782
891,15936.64266,18111.97727,118.14954,3608.75742,12.49115
892,15940.24201,21277.75623,55.38448,606.58578,11.85575
893,15865.5888,23212.41876,158.91327,9192.22396,7.92764
894,15884.10537,24283.01949,88.33034,5089.59853,9.25758
895,15998.73239,24669.8346,115.67612,5393.82222,7.82059
896,16062.16435,9376.77953,120.93815,7615.99981,8.49632
897,16020.77892,10918.92867,95.21083,2849.74441,10.73698
898,16011.00672,18750.54945,65.63238,2228.5553,7.34561
899,15924.01793,21907.75068,75.11649,2496.76296,9.7133
900,15995.10061,22513.73217,66.27362,1578.90491,8.80877
901,16014.00586,25602.97557,55.54332,1327.48711,14.77533
902,16078.47945,12699.02099,85.81392,2220.1497,9.35904
903,16048.95391,13028.92464,42.87699,514.58354,11.8013
904,16052.41753,20855.93034,64.00939,1070.60484,10.68401
905,16098.71222,9915.8696,69.56031,2411.16414,11.15737
906,16114.34639,17131.95956,150.83703,6690.52906,12.18496
907,16140.46155,19615.48115,108.32017,4501.45031,10.55126
908,16185.85962,13639.20268,83.40377,1875.74378,12.30636
909,16217.29802,17266.02619,94.41457,3320.75011,12.67987
910,16168.2551,20127.4153,39.03012,298.89257,12.703
911,16177.06693,20424.89081,51.07809,1072.36466,6.20352
912,16227.90444,13250.4659,53.96821,661.3278,12.89974
913,16253.58969,14323.07072,65.30277,639.70397,14.25703
914,16247.09296,16254.27787,147.88733,6087.61451,9.6956
915,16357.98788,16787.65092,96.50272,1505.70549,19.42966
916,16307.63438,17548.56424,119.94947,3739.5713,12.54517
917,16126.0275,18009.49199,94.10364,1908.91223,14.92008
918,16194.26203,21580.28704,60.54134,831.75077,9.71296
919,16233.03883,24939.05044,81.94216,2300.85662,8.1651
920,16268.34787,7257.30196,55.72771,1341.41549,7.66025
921,16384.60824,7782.32155,48.52344,445.95935,13.93471
922,16227.37893,8279.32883,75.71141,1371.31632,11.63563
923,16360.47245,10361.97565,59.82284,931.02851,12.49983
924,16287.73129,12020.01274,60.19117,1031.28647,11.31245
925,16288.58557,14573.85303,40.45725,312.93383,11.1872
926,16288.63716,15510.6869,51.1258,894.24623,9.12126
927,16353.73932,23064.14707,47.48567,558.04584,13.68714
928,16336.47047,9457.6972,155.92802,15303.00913,8.95847
929,16402.99477,23697.1301,29.19035,236.60392,9.10017
930,16569.85669,11485.72162,89.35004,2400.68471,10.97774
931,16418.41492,19142.36086,70.29037,1883.92398,7.95688
932,16335.51794,8303.9111,50.37161,652.32032,11.81416
933,16419.24628,19779.9744,74.38938,1144.84541,14.76781
934,16614.21536,24275.16623,59.89823,783.88123,11.48569
935,16521.59511,12838.75986,29.00759,278.99782,7.77181
936,16499.33823,13555.02019,70.66638,798.80288,21.63315
937,16539.05031,14263.53112,52.99406,675.90142,10.73337
